Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heating Degree Days,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Standardised Precipitation-Evapotranspiration Index,"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss,Score
Italy,2020,74.57077073739922,95.32664454816322,82.07102022754052,93.95442706865254,3.15502530908337,77.28799592384613,63.321625933611415,60.454083907397234,39.8168815338835,19.75,40.90899930810724,83.07294250005543,55.137870195721135,47.816488721200926,31.564501792789407,56.5208586472256,97.90518678408895,96.6635609918733,36.36813340108962,43.51951045429546,23.800738007380076,20.38883060661695,55.476857962335416
Latvia,2012,73.72715812722689,72.27151370530417,82.76979916537596,99.9634694959016,5.18619056654331,61.05923639292384,65.26551980442792,23.066673882733756,65.15516292341968,46.875,93.92209153136692,33.48695750612998,98.3098750346618,38.79746327366139,47.035588613907656,30.59943296881329,95.12979017028096,100.0,82.90989199173416,73.49640605872857,30.811808118081185,18.80072061748592,63.23878241848467
Latvia,2013,72.61527722792908,69.38199131169013,83.05641173413467,99.9455424892607,5.24806340249468,62.55251467542972,65.4709563451004,22.497184445251957,55.01001135351203,45.875,90.61511281882484,39.77403358569089,98.41942158204108,79.29276711888897,44.43724369799055,25.57715674362089,96.76484418955668,100.0,83.57644786590672,73.58115401884108,30.811808118081185,20.528972354879173,64.58607728441699
Latvia,2014,70.81840060008753,47.80224453286611,83.06618846448731,100.0,8.069603333635456,63.316099924274624,65.18154667559736,23.91462619483896,52.51725222030619,46.625,85.06519242007967,41.70587020177322,99.02550804306291,82.7647106044794,47.68174552874084,33.92061563385985,96.782591775115,100.0,87.67221666972002,73.66590197895358,30.811808118081185,19.314179943361097,64.28209182480849
Latvia,2015,77.18365178255164,59.1529440589838,82.10240867762002,100.0,5.991048718478396,65.44904162871575,65.48142913838083,22.460653105614877,47.97595186194464,44.0,94.6092821108775,46.91656561860668,98.95191835963568,44.66966364293168,47.20387239254435,71.28392061563383,98.72096210847084,100.0,87.13309486857095,73.7506499390661,30.811808118081185,19.671371096444744,63.95185319827023
Latvia,2016,79.92441606067553,67.1009755323843,81.84409717040839,100.0,6.548940125000272,66.49181786585588,65.24630749622835,60.454083907397234,52.152937133713465,44.5,91.7825978893912,40.486874644775696,98.86964417940648,76.18206630809985,45.37604477872771,64.84406642365329,99.30233031412408,100.0,86.5453948448332,73.8355343693237,30.258302583025827,16.582093972152194,67.67677655242798
Latvia,2017,82.35992748942554,71.01393818185707,81.9053303763012,100.0,7.223561753572433,66.37488141504538,63.96335785877429,60.454083907397234,71.30736683124213,49.625,97.7422800217644,40.21506606150645,98.91215250585824,28.947579674078824,47.74609994674716,69.0562980963953,98.67014076771817,100.0,86.84764681619717,73.92041879958133,30.258302583025827,16.20092437908484,67.38075004597766
Latvia,2018,75.7454212072594,63.85329257371795,80.10486829715084,99.88262884331346,7.576817375065836,65.90983312456032,62.14549094309177,60.454083907397234,49.904482182715306,47.625,83.37509320400089,43.68789045495551,98.892193399173,26.659709400337164,48.02210610745375,23.491292021061128,97.08085399860222,100.0,86.70573020575472,74.00530322983893,30.258302583025827,16.229131011714003,63.41086411066827
Latvia,2019,80.22784572750194,69.3525146475492,80.20572298920956,100.0,7.182263102689845,68.15810632298239,62.92085402243404,60.454083907397234,47.3463385184868,48.25,90.16034446855248,48.64650062496133,98.93454936603176,74.09890021674559,49.45399790616548,66.30214661806397,97.8280037306476,100.0,87.00797048649514,74.09018766009655,30.258302583025827,14.577199515493504,67.93202092053941
Latvia,2020,82.53182755818557,58.75826382270336,81.57652349759954,99.99898526377504,7.149312281803645,69.13563450237457,64.15129301895675,60.454083907397234,62.1530102474063,51.125,91.67579114242916,53.071530355848665,98.91139070789316,70.8196194910492,51.0637654000516,78.43256379100848,98.86911598459628,100.0,86.8422136798008,74.17138739643622,30.258302583025827,15.633210641533708,69.30117000535039
Lithuania,2012,80.52346175483925,80.19153859773412,70.79484817766891,100.0,2.795403210926665,61.164442532443886,61.33099673808741,13.495205181136164,30.70597537321929,26.25,90.47404730396931,38.451869807306494,94.6416654731832,56.19330496909368,50.50813965769201,40.19846091535032,96.5170718602449,100.0,69.51634178773058,46.77186695252613,28.22878228782288,24.263894298987736,58.512160592215295
Lithuania,2013,80.41901944033506,79.43640155605011,73.03989420548628,100.0,3.0260230465382776,64.8789209322777,62.7980775810839,15.32202987967208,41.04895170631693,29.25,88.19483162823191,43.55157769185613,95.62590844407336,91.7556393995344,47.047300871323145,31.8955042527339,97.4529596154956,100.0,72.63763694657239,46.845151420449504,28.22878228782288,26.185860007883637,61.64527687945092
Lithuania,2014,79.52175317233764,78.41126940828161,72.62361131836636,99.94869944640502,3.193701130619708,66.14182026062952,62.494972327687975,16.516675557892178,47.81823518168232,31.0,83.33075832790342,46.14933950164146,96.61015141496355,71.28923496829091,46.304146421848266,46.67881733495341,97.90064313056706,100.0,76.26241766162711,46.93822405941364,28.22878228782288,25.060543370942117,61.475551969913575
Lithuania,2015,83.31084741524806,77.13825984225974,70.86843093769134,100.0,3.06292266498788,66.49181786585588,61.92792114961208,100.0,45.37947573304312,32.625,90.04816379721497,50.44424189446731,96.3442839251488,34.025046158786225,46.27623165079889,68.77278250303766,99.04565110513064,100.0,75.22452042340491,47.01219087806256,29.15129151291513,25.15230261947734,64.92770677207906
Lithuania,2016,86.0977121663576,75.87119708544245,70.8200618506836,100.0,3.023456467296484,66.60902657873002,60.87671379507273,60.454083907397234,61.29768448934787,35.75,88.77320023913964,44.438310888798895,97.15605583674366,83.35875411415267,43.65977997250399,54.59700283515591,99.4241541771374,100.0,78.55782069566051,47.08370123409952,29.889298892988933,21.21658955642053,66.11427001081023
