Economy,Year,Access to clean fuels and technologies for cooking  (% of population),Access to electricity (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)",Population ages 65 and above (% of total population),"Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Income share held by lowest 20%,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Prosperity gap (average shortfall from a prosperity standard of $28/day),Score
Montenegro,2019,35.557432432432435,100.0,55.74075495992486,45.96427271051815,41.30411474463384,48.38073319085981,59.448725481334165,36.78094500819649,51.60940900075104,33.77402479244856,53.386827148111,20.95238095238096,89.68645044262036,56.550424128180936,100.0,39.32038834951453,25.80645161290325,58.04097708209936,31.89006337341435,26.05633802816901,44.17006549225746,47.35634675309536
Montenegro,2020,35.97972972972974,98.11320754716984,55.91499465468053,47.85694699792774,38.582925011663264,43.011528922370985,61.931099159360016,38.66700249186968,52.07855918658166,20.496417604912978,44.1925777331996,20.95238095238096,91.77301324074826,55.63933396167136,100.0,40.776699029126206,29.032258064516128,61.04237376666063,31.89006337341435,30.985915492957744,40.97399124818115,46.82045101957549
Netherlands,2012,100.0,100.0,99.94004973214336,97.36866355304028,36.92636056785847,79.9869915445039,60.232305884479786,51.16449926263575,59.785235610160015,78.39474582053904,84.50351053159478,20.47619047619048,80.5527289249386,62.048382029531865,100.0,78.64077669902912,77.4193548387097,96.80775843532312,93.88688824325432,60.91549295774648,92.1065622623831,80.22995373275577
Netherlands,2013,100.0,100.0,99.93650587394498,97.37248441313837,34.68895750878616,81.41649214846791,63.28414534936273,50.22764445636145,58.99039684026744,79.27328556806552,79.7559344700769,19.40476190476191,80.5527289249386,62.488218661639934,100.0,76.21359223300968,74.1935483870968,96.80775843532312,93.88688824325432,60.91549295774648,92.1065622623831,79.8787267195678
Netherlands,2014,100.0,100.0,99.93296201574654,97.37630527323644,36.37010968404644,84.29264736364348,65.95182138660398,51.48679447647139,58.19772976100299,78.27817582167631,79.16081578067536,17.619047619047617,81.3831638343105,62.959472196041474,100.0,73.78640776699027,72.58064516129033,96.80775843532312,92.1601656015066,60.91549295774648,92.1065622623831,79.80886595769836
Netherlands,2015,100.0,100.0,99.92971347906465,97.38012613333451,33.55770170072779,82.881015517229,68.23589894242068,51.60262769808286,57.405062681738514,80.04662799954508,80.98963557338683,16.90476190476191,81.3831638343105,63.39930882814954,100.0,75.72815533980582,74.1935483870968,96.80775843532312,92.1601656015066,60.91549295774648,92.1065622623831,80.06188099387019
Netherlands,2016,100.0,100.0,99.9261696208662,97.3839469934326,33.55770170072779,83.24696767184389,70.14372231763535,53.04678911382223,56.4927593444896,80.05800068236098,83.88164493480441,15.95238095238096,81.3831638343105,63.83914546025761,100.0,75.72815533980582,72.58064516129033,96.80775843532312,92.1601656015066,59.15492957746479,92.1065622623831,80.11092313641659
Netherlands,2017,100.0,100.0,99.92262576266782,97.38776785353068,31.269446648059528,84.67646827580779,71.98431709301275,52.97224829065559,54.94978720945906,80.15466848629589,87.79338014042126,14.404761904761909,82.23004406365163,64.27898209236568,100.0,74.27184466019415,72.58064516129033,93.89347021557242,92.1601656015066,58.80281690140845,92.1065622623831,80.14577553687488
Netherlands,2018,100.0,100.0,99.91908190446938,97.39170109186696,29.53021117741477,85.04242043042268,73.85315917924613,52.35822496313179,53.79845558358525,81.70703969066304,91.15346038114345,13.333333333333332,82.23004406365163,64.71881872447375,100.0,76.21359223300968,74.1935483870968,96.80775843532312,92.1601656015066,59.15492957746479,92.1065622623831,80.71364617901493
Netherlands,2019,100.0,100.0,99.915538046271,97.39552195196504,28.35949256887085,87.18667133636859,75.62652535478622,51.690038879206334,53.841302547709375,83.4840213806437,92.6680040120361,11.547619047619047,82.23004406365163,65.15865535658182,100.0,70.87378640776697,69.35483870967741,96.80775843532312,92.1601656015066,58.450704225352105,92.1065622623831,80.37012871325534
Netherlands,2020,100.0,100.0,99.91228950958904,97.39597146491776,26.58622040444573,81.79959831033034,77.35243604808822,46.914063547392416,53.26334995859733,83.54372796542705,91.19358074222669,10.238095238095244,82.23004406365163,65.59849198868991,100.0,86.40776699029125,79.03225806451613,100.0,93.88688824325432,54.92957746478873,95.92162618304302,81.57683556495712
Norway,2012,100.0,100.0,98.12766158516776,74.72242575169801,43.97713929007424,82.46217184026762,55.64211787037874,48.71698619117845,41.92984652121163,71.35505515751166,93.50384486793716,22.857142857142865,91.77301324074826,38.768457430097385,100.0,87.8640776699029,82.25806451612905,96.80775843532312,92.1601656015066,61.267605633802816,95.92162618304302,79.04492912877953
Norway,2013,100.0,100.0,97.96730200168926,74.80288857023413,40.2215155264463,84.60642274621364,57.06239266021875,47.48250435715244,41.96378709391669,71.47162515637442,92.51420929455033,21.547619047619047,92.85575598550956,37.85736726358781,100.0,84.46601941747574,80.64516129032259,93.89347021557242,92.1601656015066,61.267605633802816,95.92162618304302,78.65453832950956
Norway,2014,100.0,100.0,97.8069424182107,74.88425041467568,38.582925011663264,87.09947179952678,58.47193347193348,47.633194798230335,41.59694005276432,70.53053565336063,92.31026412571046,21.309523809523814,93.96662504108608,36.97769399937167,100.0,82.52427184466018,77.4193548387097,96.80775843532312,92.1601656015066,61.267605633802816,95.92162618304302,78.66721317284882
Norway,2015,100.0,100.0,97.6465828347322,74.9662865285463,36.92636056785847,88.56399516828799,59.86396095091746,47.720605979353806,41.31241695391782,71.50858637552597,89.60213975259111,20.357142857142858,95.1071207373023,36.0980207351555,100.0,79.126213592233,75.80645161290323,93.89347021557242,92.1601656015066,61.267605633802816,95.92162618304302,78.27478782292286
Norway,2016,100.0,100.0,97.48622325125362,75.04910929008417,36.37010968404644,89.29589947751754,61.23395552743378,47.03954953747152,40.95640201043733,71.05367906289095,88.31828819792712,19.40476190476191,96.27886674842978,35.218347470939364,100.0,74.27184466019415,69.35483870967741,91.21258493228656,87.63631241238845,61.267605633802816,92.1065622623831,76.85410851542362
Norway,2017,100.0,100.0,97.32586366777512,75.1328310775275,31.269446648059528,90.74326883903107,62.7248485944138,47.49805603968361,41.06568584028193,69.24542249516662,90.04346372450685,18.45238095238096,97.4836239955098,34.37009110901664,100.0,81.55339805825241,74.1935483870968,91.21258493228656,89.04887173759423,61.267605633802816,92.1065622623831,77.7118149398122
Norway,2018,100.0,100.0,97.16550408429654,75.21733951263803,27.77071231347989,91.80610253807832,64.44341498689325,47.48304062206731,40.83195324385218,70.678380529967,91.25710464727516,17.619047619047617,97.4836239955098,33.55325164938739,100.0,78.64077669902912,74.1935483870968,91.21258493228656,90.5526252808972,61.267605633802816,92.1065622623831,77.79492101622964
Norway,2019,100.0,100.0,97.00543982233458,75.30263459541587,25.990472317415797,93.23560314204236,66.19192352888004,46.539214371899725,40.606404898996686,71.94074832252929,91.64827816783684,16.90476190476191,98.72330656429654,32.736412189758084,100.0,78.15533980582524,72.58064516129033,93.89347021557242,90.5526252808972,61.267605633802816,92.1065622623831,77.97466970880647
Norway,2020,100.0,100.0,96.84508023885608,75.38871632586091,22.975962167527143,95.03177065092314,68.07488927054145,42.50703847700765,40.13701399988446,72.1056522233595,89.17418923436978,16.071428571428573,98.72330656429654,31.88815582783539,100.0,74.75728155339806,69.35483870967741,91.21258493228656,90.5526252808972,61.267605633802816,88.52286057045063,77.15127676468971
Poland,2012,100.0,100.0,78.31454104083113,93.6824325842949,13.553658878668926,48.8338848823164,47.15154117328029,55.1736157661885,44.45805811781472,35.89503013760947,70.42795051822134,53.33333333333334,71.67281262728788,31.448319195727294,100.0,52.42718446601941,48.38709677419355,88.73047284868001,57.8667034966689,64.0845070422535,63.40675138139151,63.89345665554345
Poland,2013,100.0,100.0,77.41410573691579,94.47784575412538,10.93849493093296,50.64720639844472,49.44635270722228,54.38852393082183,42.99620635868203,37.327988172409874,69.55198930123706,53.0952380952381,73.03057917552371,29.62613886270816,100.0,51.9417475728155,46.7741935483871,84.2580810999673,58.64344518852717,64.0845070422535,65.72520437746626,63.885633532103355
Poland,2014,100.0,100.0,76.48325231679732,95.2779788099594,12.90410112796934,54.95286221758431,51.99990960860525,54.66791795146803,41.76905004910549,39.82144887979075,73.97191574724172,53.33333333333334,74.43287051076221,27.77254162739553,100.0,53.39805825242718,48.38709677419355,84.2580810999673,59.4469762975132,64.0845070422535,65.72520437746626,64.87481753507345
Poland,2015,100.0,100.0,75.52198078047567,96.08305650827327,12.90410112796934,53.87215976098753,54.79469854469853,56.090628770612696,40.25923089752106,40.75116569998863,78.97358742895352,53.45238095238096,75.15164464115685,25.950361294376396,100.0,58.252427184466,50.000000000000014,86.41968178229843,62.970671953549925,64.0845070422535,68.13831387732029,66.02808482158335
Poland,2016,100.0,100.0,74.53856013041397,96.8927417143525,17.393406665882765,56.73116096891556,57.81942059115973,52.96098672744336,38.74941174593667,42.72432616854317,83.43363423604146,53.45238095238096,75.88270610220721,24.09676405906376,100.0,61.165048543689295,59.67741935483872,88.73047284868001,69.51572365324641,64.0845070422535,70.65413925702245,68.188539530533
Poland,2017,100.0,100.0,73.53358100964519,97.39754476025226,22.975962167527143,56.034279424482975,60.943573171834046,51.871296420431705,37.23545610352596,44.76572273399296,87.69307923771314,53.33333333333334,77.38342338204941,22.30600062833804,100.0,68.44660194174756,64.51612903225808,88.73047284868001,73.63822560438625,64.0845070422535,70.65413925702245,69.60770398977394
Poland,2018,100.0,100.0,72.50733873968588,97.622863127801,21.75310573543112,54.95286221758431,64.0434330651722,52.72234884032713,29.555498854204785,46.30387808484022,91.14343029087262,52.26190476190477,78.15400376233242,20.54665409990577,100.0,66.01941747572815,62.903225806451616,91.21258493228656,76.00977184557208,64.0845070422535,73.28181514120078,69.84433932329623
Poland,2019,100.0,100.0,71.46012864205258,97.67725419507964,20.52026669142535,57.11498188107987,67.11561059387145,52.50998793403943,30.651225712029856,47.56624587740248,93.04246071547978,48.0952380952381,78.93872401844372,18.787307571473463,100.0,72.8155339805825,69.35483870967741,96.80775843532312,83.84960624406546,64.0845070422535,78.91588331992469,71.98866626771529
Poland,2020,100.0,100.0,69.34326401152939,97.73951173903076,17.393406665882765,46.35870458655268,70.03977221368525,45.09183536667114,0.0,48.60116001364722,93.41691741892345,48.33333333333334,78.93872401844372,17.059377945334603,100.0,74.27184466019415,69.35483870967741,93.89347021557242,81.62887019267552,64.0845070422535,78.91588331992469,70.1808929139516
Portugal,2012,100.0,100.0,83.35479336353487,71.64067732611713,10.277566330232103,74.7571635849016,76.39202747898399,47.297492961523,64.29523965414316,55.08927556010465,52.03945168839853,16.071428571428573,84.87621092361465,39.11404335532515,100.0,37.86407766990288,35.48387096774195,78.50226850798657,53.052572275499344,39.78873239436619,63.40675138139151,61.70283154973192
Portugal,2013,100.0,100.0,83.61674354870146,74.56914183482195,5.568260002242312,77.25021263821475,78.80604266473831,47.0733342271082,66.98809913535788,54.00318435118845,49.84286191909061,15.95238095238096,85.79594645857071,39.1454602576186,100.0,36.89320388349512,30.64516129032259,76.78429266669332,51.84190552719252,36.97183098591549,63.40675138139151,61.41210484977765
Portugal,2014,100.0,100.0,83.87219666050427,77.56323523462328,7.604541784791763,80.1092138461429,81.55394106481063,43.31518970371364,63.40748907161699,54.54054361423857,57.5025075225677,15.119047619047617,85.79594645857071,39.208294062205454,100.0,39.80582524271841,35.48387096774195,80.31315199787086,54.995371516608806,36.97183098591549,65.72520437746626,63.25682787920076
Portugal,2015,100.0,100.0,84.1214480204599,80.62104709547205,12.251737503548751,80.12636785339032,84.15382355599746,44.764713768601695,59.69713454909586,55.03241214602522,62.35038448679372,15.71428571428572,85.79594645857071,39.208294062205454,100.0,40.29126213592232,38.70967741935485,82.22756937495996,60.70674758028577,38.732394366197184,68.13831387732029,64.99546747941199
Portugal,2016,100.0,100.0,84.36479295008476,83.74100412203376,16.124307229326092,80.12636785339032,86.7113350809003,45.31921169057515,56.79341023320302,55.95359945411121,66.96088264794383,15.95238095238096,85.79594645857071,39.208294062205454,100.0,41.74757281553394,41.93548387096776,88.73047284868001,60.70674758028577,41.19718309859154,68.13831387732029,66.35620931244105
Portugal,2017,100.0,100.0,84.60193612786239,86.92142064073573,16.76019003917031,82.27061875933646,89.31743198047545,42.42338115028824,54.647451327774434,58.63470942795408,74.31293881644935,15.95238095238096,85.79594645857071,39.208294062205454,100.0,48.54368932038835,50.000000000000014,88.73047284868001,67.69921248813091,44.71830985915492,70.65413925702245,69.00378431183682
Portugal,2018,100.0,100.0,84.83258223227628,89.91247982810623,19.27728070991984,81.55586845735445,91.82635813070596,43.2674621262904,54.80559995378306,59.97099965881952,80.58174523570713,16.547619047619047,86.73589757133314,39.2397109644989,100.0,49.99999999999997,50.000000000000014,88.73047284868001,69.51572365324641,45.070422535211264,73.28181514120078,70.17240379600722
Portugal,2019,100.0,100.0,85.05761722787597,90.44874878069608,20.52026669142535,84.06607151791525,94.41211696646478,44.68856415069044,55.29521076854937,61.12532696463094,82.35372785021733,17.380952380952383,86.73589757133314,39.2397109644989,100.0,53.39805825242718,53.22580645161291,93.89347021557242,75.19214083117538,48.59154929577465,76.03175161493718,72.21945730735527
Portugal,2020,100.0,100.0,85.27645047162846,90.9575974431703,19.27728070991984,81.59089122215153,97.08205278857452,39.74366537069313,56.27491382464518,57.2813601728648,81.22701437646272,17.619047619047617,87.69697293942905,39.17687715991204,100.0,44.17475728155336,41.93548387096776,84.2580810999673,68.28911976821696,40.845070422535215,73.28181514120078,69.2053154783498
Romania,2012,100.0,58.49056603773579,46.62536103055393,59.80028139510839,25.39236482586577,32.15089808375444,59.81650546867938,30.52151762970908,33.77207340792236,9.939724781075851,81.25041792042795,53.809523809523824,44.08280769950029,38.17153628652216,100.0,35.43689320388347,16.129032258064527,24.951493962491316,15.305301110256124,24.647887323943664,20.20181710719463,41.33290817526534
Romania,2013,100.0,64.15094339622624,46.594352271317774,62.463083748758216,21.75310573543112,36.80535205026126,60.90063725933291,30.28502480225232,27.993978179499152,10.789832821562612,80.2407221664995,54.76190476190477,46.60980749091711,34.9670122525919,100.0,33.49514563106794,11.290322580645167,23.89926546364542,15.614735843731566,17.253521126760546,18.05201750363769,40.9996163045615
Romania,2014,100.0,69.81132075471714,46.563343512081616,65.21635058414208,27.77071231347989,35.70749558641694,62.79659676398806,33.42968226303795,22.23167009650882,13.604571818491962,81.22367101303912,55.11904761904762,48.90139425748109,31.7310713163682,100.0,37.86407766990288,9.67741935483872,23.215707333306668,18.04197333228278,16.19718309859155,19.1171449505612,41.884758910843985
Romania,2015,100.0,77.35849056603774,46.55241661596981,68.06851026912341,31.269446648059528,35.72464959366448,65.14507818855644,33.81311167716853,16.469362013518435,16.79460934834526,81.19023737880308,56.07142857142857,51.73999404375351,28.495130380144506,100.0,38.3495145631068,12.903225806451616,27.930628641686297,19.32095801845304,16.549295774647874,25.945455241254592,43.484298872607766
Romania,2016,100.0,83.0188679245282,46.563343512081616,71.0210237207985,35.25142350056112,37.85174649236285,67.20487209617644,39.68413996514278,12.945800997515846,17.83236665529398,84.23604145770645,56.66666666666667,54.780486073432456,25.227772541627388,100.0,45.63106796116503,20.967741935483872,38.89003148619789,24.999893989204324,22.535211267605614,35.057760366756014,47.13500041844258
Romania,2017,100.0,100.0,46.59346630676819,74.0738909391674,40.2215155264463,37.85174649236285,69.11382536382536,33.839388657997056,12.182258468293242,22.688502217673147,87.4924774322969,57.14285714285714,57.57056575810674,21.99183160540369,100.0,37.86407766990288,16.129032258064527,40.55119105289877,31.517253932329083,22.88732394366197,37.94189207174352,48.1871503850834
Romania,2018,100.0,96.22641509433949,46.64544289367837,77.22879759780275,39.13109963973278,38.91458019141021,71.02108379282292,37.01622201367476,22.05800227233337,24.19822586148072,89.96656636576395,57.97619047619048,60.55545508571706,18.81872447376688,100.0,38.83495145631068,17.74193548387099,48.16720129579798,36.44077546231373,21.830985915492946,44.17006549225746,50.19754794473658
Romania,2019,100.0,100.0,46.717206022196365,80.10377006513443,39.6772917150889,40.69287894274135,73.02381813251377,42.32524467086741,25.04019911802655,26.725804617309223,90.8859913072551,58.92857142857143,63.21258619495255,15.645617342130066,100.0,43.6893203883495,22.58064516129033,52.741551071010086,40.41636587390659,23.239436619718305,49.31356675613796,52.54030214691173
Romania,2020,100.0,100.0,46.80905101383877,82.81141133581764,41.30411474463384,31.018018855112928,75.35422127813432,35.430486660410246,23.332819811665928,28.747298987831243,87.13139418254764,59.64285714285714,64.3234552505291,12.50392711278667,100.0,44.66019417475727,20.967741935483872,59.01186204165329,42.49305143259263,26.408450704225345,51.13257101420194,52.55378330317748
Russian Federation,2012,99.15540540540542,100.0,27.347067752662326,53.82434382346727,35.307555054532315,1.1307349777354716,39.74170658953267,39.19184877329401,36.229033873173,54.31308995792105,85.63022400534939,75.23809523809524,48.90139425748109,39.74238140119385,100.0,15.048543689320354,32.25806451612904,96.80775843532312,53.36532989731187,67.95774647887325,63.40675138139151,51.146763007679745
Russian Federation,2013,99.15540540540542,100.0,27.547295740873068,54.14417228932451,36.20283411491869,4.7516600075763336,40.70663472837386,41.861375519506645,35.47367559552467,54.59172068691004,85.53326646606486,72.14285714285714,50.50031147496675,38.36003770028273,100.0,14.077669902912618,33.8709677419355,96.80775843532312,55.68071777682116,67.6056338028169,63.40675138139151,51.68716747884995
Russian Federation,2014,99.32432432432432,100.0,27.75933658974529,54.46703496761258,38.582925011663264,5.93028325554468,42.31447166229775,37.37444697680655,36.79254366538928,55.47594677584442,86.53961885656972,69.52380952380953,53.01668747945695,36.97769399937167,100.0,33.49514563106794,30.64516129032259,88.73047284868001,66.56239712646925,66.19718309859155,73.28181514120078,53.82019102903383
Russian Federation,2015,99.15540540540542,15.094339622641428,27.981418370179625,54.79225758890242,40.05845420678531,9.073040333359586,44.38273976317454,0.0,38.92646690673806,56.23507335380416,85.19224339685724,65.83333333333334,56.15277666801373,35.62676720075402,100.0,35.43689320388347,30.64516129032259,88.73047284868001,62.970671953549925,58.80281690140845,73.28181514120078,51.44397230781672
Russian Federation,2016,99.15540540540542,88.67924528301887,28.21383640369271,55.11995253143218,39.24049619954784,12.416642246031302,46.28660851486937,39.673414666845424,38.80923953860079,57.88411236210621,85.27248411902374,63.69047619047621,59.53716759664293,34.244423499842924,100.0,34.46601941747571,30.64516129032259,88.73047284868001,62.49994699460216,58.80281690140845,70.65413925702245,53.644860338597944
Russian Federation,2017,99.15540540540542,100.0,28.457181333317607,55.45000741696371,31.32707761392618,18.13678891279324,48.37351984091114,39.17522456093311,44.66699724624005,57.70783577846012,86.452691407556,61.90476190476191,62.66778832997159,32.893496701225274,100.0,40.29126213592232,35.48387096774195,88.73047284868001,63.941649654414256,59.15492957746479,70.65413925702245,55.10943353430945
Russian Federation,2018,99.15540540540542,100.0,28.709681229955063,55.78208511078245,28.887439308896745,19.64276779906936,50.573420410376926,42.11771014881352,47.798677039804346,58.50392357557146,87.67970578401872,60.95238095238096,66.04581099798996,31.542569902607624,100.0,41.26213592233009,38.70967741935485,93.89347021557242,68.89435101661601,61.267605633802816,73.28181514120078,56.746035482677804
Russian Federation,2019,99.15540540540542,96.22641509433949,28.971631415121664,56.11607323465025,24.43043836217771,22.656869822527483,53.0196375305071,38.019573669392685,47.22987155539295,56.85488456726941,88.876629889669,59.76190476190477,69.08013677373955,30.191643103989943,100.0,39.32038834951453,38.70967741935485,91.21258493228656,67.69921248813091,62.32394366197183,73.28181514120078,56.61828136660583
Russian Federation,2020,98.98648648648648,98.11320754716984,29.242736567300824,56.28059497534421,24.490738600240174,10.183762302639591,55.32913766609418,36.138892612950805,49.47019006720714,57.110769930626645,85.17552657973923,59.8809523809524,71.67281262728788,28.87213320766574,100.0,49.02912621359221,50.000000000000014,96.80775843532312,74.40223152496264,63.0281690140845,76.03175161493718,58.01479253092267
Serbia,2012,48.395270270270274,96.22641509433949,25.57484333193545,19.136440666537805,21.137944215945737,35.18429836536609,67.28961402874447,34.84113151897037,44.997255868589775,21.639372227908552,23.724506853895026,37.02380952380953,61.59858128845767,49.5444549167452,100.0,18.93203883495144,6.451612903225822,29.936808229161088,20.596966300475103,19.366197183098592,12.996547490544812,32.71941973933877
Serbia,2013,49.83108108108108,98.11320754716984,25.640995351639333,18.87044137676827,19.90005249644409,37.67734741867923,69.32793998011388,34.84113151897037,46.68224883976197,24.70999658819514,29.89635573386828,37.61904761904762,63.21258619495255,48.69619855482247,100.0,21.359223300970854,6.451612903225822,27.160636435403102,17.835471895121515,17.605633802816897,9.242081190751932,32.977633712209055
Serbia,2014,52.02702702702702,94.33962264150956,25.708033335892797,18.59949744451886,21.75310573543112,38.75804987527613,71.81539817409381,34.84113151897037,48.08079300583489,26.26521096326624,39.69575392845204,37.73809523809524,64.3234552505291,47.81652529060637,100.0,16.50485436893203,0.0,23.215707333306668,17.904102557348665,11.619718309859152,2.3807099517811,32.23714887188145
Serbia,2015,54.22297297297298,98.11320754716984,25.77448067711319,18.32394600450412,21.75310573543112,38.409251727908895,74.6045376480159,34.84113151897037,48.072127327697416,26.83100193335608,44.921430959545305,38.33333333333333,66.04581099798996,46.90543512409678,100.0,16.019417475728147,1.6129032258064626,24.951493962491316,18.67269105105028,14.436619718309856,4.022842601995592,33.2452725171003
Serbia,2016,56.08108108108108,98.11320754716984,25.841223339850103,18.04356230024768,21.75310573543112,41.26825293583681,77.43717798065624,34.84113151897037,45.48686668335611,32.36381212327987,52.95553326646607,38.33333333333333,67.23383333816378,45.99434495758717,100.0,24.271844660194176,3.225806451612911,26.037854681079267,20.75178476363025,15.140845070422529,3.1960742440763,34.941122694629584
Serbia,2017,59.121621621621614,100.0,25.91564436201693,17.757222549367757,23.583697169629065,40.204704486487685,80.38619723402331,37.86298431425125,44.55819484295864,35.408847947230726,58.90672016048145,38.33333333333333,68.45580372858466,45.05183788878415,100.0,37.378640776699,14.516129032258078,32.07085384137324,23.034737388650285,20.070422535211264,11.089511981693208,38.1830999795597
Serbia,2018,61.31756756756755,100.0,25.99833438664672,17.466050534246143,23.583697169629065,42.71490754704837,83.65723583114887,35.437994369218394,43.92078607329236,38.49937450244511,61.39418254764293,38.69047619047619,69.08013677373955,44.1407477222746,100.0,42.718446601941736,25.80645161290325,44.781170265673225,28.298338200495024,23.943661971830977,29.68014800884129,42.11087790983535
Serbia,2019,64.02027027027029,96.22641509433949,26.08870277070648,17.17015863312101,25.39236482586577,43.04655168716806,86.92262496610321,34.36707333422711,41.939715765757086,39.21869669054931,69.21096623202942,39.16666666666667,69.71371953322767,43.19824065347154,100.0,45.14563106796115,33.8709677419355,56.179765730242856,35.25325258775494,29.22535211267605,36.48223830621095,45.11431336111873
Serbia,2020,66.8918918918919,100.0,26.18704483571264,16.850779680216483,22.975962167527143,32.621203782458565,89.7840775558167,34.36707333422711,38.20601205492113,37.89946548390765,73.83818121029756,39.28571428571429,71.00975974784198,42.25573358466855,100.0,42.718446601941736,37.096774193548384,63.20397444899176,39.185131144584815,30.985915492957744,45.83532980936042,46.06401722567873
Slovak Republic,2012,100.0,100.0,96.54089907682496,80.99683992394239,14.20043478893774,44.28449921020092,40.85352074482509,40.61938597667248,40.73205723198984,44.03218469236893,57.27181544633902,45.95238095238096,64.3234552505291,36.03518693056864,28.836605171104225,85.92233009708735,69.35483870967741,86.41968178229843,58.25183776902811,60.56338028169014,63.40675138139151,63.57728592907989
Slovak Republic,2013,100.0,100.0,96.64603353671144,80.79197439574219,14.20043478893774,46.44590412339448,42.969244327939975,40.31586003485723,39.67267807968574,45.277493460707376,56.40254095620194,44.64285714285714,65.46395094674531,34.5271756204838,32.03529124549544,76.21359223300968,64.51612903225808,88.73047284868001,58.25183776902811,61.267605633802816,63.40675138139151,63.191245881196416
Slovak Republic,2014,100.0,100.0,96.7511679965979,80.58665935458927,16.124307229326092,49.30490533132252,45.28947844165235,38.2667917951468,39.23722775327849,47.79654270442396,65.39618856569709,44.40476190476191,66.04581099798996,32.95633050581213,30.42401236931886,85.92233009708735,66.12903225806454,78.50226850798657,57.487831848451705,62.32394366197183,56.9516564769202,63.61491126194237
Slovak Republic,2015,100.0,100.0,96.85630245648436,80.57081402300605,18.02397937413818,47.52660657999127,47.8532043749435,37.16476739509319,38.756282616649656,48.444785624928926,65.54329655633568,44.04761904761905,66.63569695787278,31.385485391140435,30.42401236931886,83.98058252427182,67.74193548387098,80.31315199787086,58.25183776902811,60.91549295774648,63.40675138139151,64.07831978866153
Slovak Republic,2016,100.0,100.0,96.9614369163709,80.55901430799727,22.975962167527143,51.832977149432736,50.75476814607249,36.78026545113287,37.0927131275395,51.174229500739216,71.60481444332999,44.40476190476191,67.23383333816378,29.814640276468737,37.01981909439613,90.29126213592232,70.96774193548387,69.31050423341934,59.04174707524084,61.97183098591549,47.54886932226948,64.3717354580739
Slovak Republic,2017,100.0,100.0,97.06657137625731,80.55137258780113,25.39236482586577,51.832977149432736,53.79248395552743,40.88912722885106,38.64531379383391,51.81109973842828,76.74356402540957,44.8809523809524,67.84045420495279,28.212378259503623,59.661171375458935,100.0,82.25806451612905,84.2580810999673,67.69921248813091,62.67605633802817,68.13831387732029,69.55971611394396
Slovak Republic,2018,100.0,100.0,97.1717058361438,80.53979762926869,26.58622040444573,52.54772745141486,56.76862062731628,41.224292800643525,35.656617689537626,52.53610826794039,82.08625877632899,43.45238095238096,67.84045420495279,26.67295004712534,77.9433587256928,91.26213592233007,72.58064516129033,86.41968178229843,63.45110326255686,63.73239436619718,68.13831387732029,69.16799770393695
Slovak Republic,2019,100.0,100.0,97.27684029603026,80.53226828731067,28.35949256887085,55.406728659342775,59.77582934104673,44.37592170532243,37.99201794758227,53.124644603662006,84.70411233701103,44.16666666666667,68.45580372858466,25.13352183474709,91.18835010460845,100.0,83.87096774193549,93.89347021557242,70.81050635204332,65.49295774647888,73.28181514120078,72.77780353987947
Slovak Republic,2020,100.0,100.0,97.3819747559168,80.52878456192715,29.53021117741477,49.688726243486826,62.628242791286254,41.52620994771418,42.61997149954743,52.3541453428864,81.50117017719826,43.21428571428572,68.45580372858466,23.59409362236883,91.18835010460845,95.14563106796116,77.4193548387097,91.21258493228656,72.1814954735727,62.32394366197183,70.65413925702245,71.29914628013447
Slovenia,2012,100.0,100.0,79.7568913275883,66.58702795521052,28.9459862932396,72.97886483357036,62.77738859260599,57.59002547258346,38.52086502724873,47.49516660980325,74.40655299231027,29.40476190476191,92.85575598550956,41.84731385485389,100.0,88.34951456310678,82.25806451612905,100.0,90.5526252808972,54.57746478873239,81.9479824963623,73.8636789410395
Slovenia,2013,100.0,100.0,81.7650776400267,69.94871057209511,27.179627628516783,74.39121143028683,64.79707131881044,45.4103767261027,39.4509811473358,47.81360172864777,70.18722835172184,29.40476190476191,93.96662504108608,41.721646245680176,100.0,85.43689320388349,79.03225806451613,100.0,89.04887173759423,54.57746478873239,81.9479824963623,73.62182851129822
Slovenia,2014,100.0,100.0,83.77326395246504,73.38040483136521,28.9459862932396,79.79472371327074,67.05064177890264,51.173079501273634,39.4184848543203,48.54713977027183,71.64159144098964,29.28571428571429,95.1071207373023,41.59597863650643,100.0,87.8640776699029,82.25806451612905,100.0,93.88688824325432,55.281690140845065,85.14405674043861,75.83748635892844
Slovenia,2015,100.0,100.0,85.78174558641993,76.88267262421166,28.35949256887085,77.63331880007718,69.71436319262405,49.67421906421773,38.9235783473589,50.84157852837487,74.00200601805416,28.92857142857144,96.27886674842978,41.37606032045238,100.0,89.32038834951456,85.48387096774195,100.0,92.1601656015066,56.69014084507042,85.14405674043861,76.58218919632931
