Economy,Year,Access to clean fuels and technologies for cooking  (% of population),Access to electricity (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)",Population ages 65 and above (% of total population),"Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Income share held by lowest 20%,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Prosperity gap (average shortfall from a prosperity standard of $28/day)
Czechia,2019,0.41393836699036907,0.2498612267447957,0.6273389325251718,0.5720924600048859,0.41058069990898516,0.2581173938219124,0.8737271913367568,0.0873450139210376,-0.2364053681469261,0.6806297033324022,1.244124610037652,0.9782226563230876,0.9287085680058665,-0.62304065136715,0.33643414466842625,1.4483003193714585,1.5958213900295053,0.870809329792747,1.0611307190010484,1.1188116790519496,0.8040508717114265
Czechia,2020,0.41393836699036907,0.2498612267447957,0.6273899801996218,0.5864156060550114,0.5225936976019194,-0.005576831261407771,0.9636972511073539,-0.3383142775694852,-0.1346230916049873,0.6255631085914757,1.15446290361257,0.9454108923214157,0.9813655524406416,-0.6854797198952781,0.33643414466842625,1.2443286967316844,1.3908376018039978,0.870809329792747,0.9451418795198462,1.2687413115454258,0.8040508717114265
Germany,2012,0.41393836699036907,0.2498612267447957,0.8321115738188211,0.9107838335579335,-0.7831004242157149,0.6026164727163034,1.0531984454825043,-0.8127829140240478,0.7499810516844954,0.7699801835043154,0.6815183512170906,1.8313285203665501,0.4646057311582281,-0.008775220441789596,0.33643414466842625,0.13381652902624544,0.36591866067645684,0.870809329792747,1.1260084690952332,0.019327707433123495,1.096746659283255
Germany,2013,0.41393836699036907,0.2498612267447957,0.8324178598655285,0.9131883230518555,-0.7409702969704445,0.5897802850015242,1.0988867734609717,-0.7382722169139948,0.6480769288418269,0.839003050190598,0.6909035017961646,1.80398538369849,0.4646057311582281,0.0030375763067750743,0.33643414466842625,0.04316247451967934,0.36591866067645684,0.870809329792747,1.1260084690952332,0.019327707433123495,1.096746659283255
Germany,2014,0.41393836699036907,0.2498612267447957,0.8327343554471265,0.9155971371671696,-0.5328973769068852,0.7476022651012658,1.1368388224145793,-0.7234087843476253,0.4415677568236728,0.8613027455815495,0.7473819972452349,1.7875795016976546,0.4646057311582281,0.01822545784064325,0.33643414466842625,0.2018070699061704,0.29759073126795316,0.870809329792747,0.9451418795198462,0.019327707433123495,1.096746659283255
Germany,2015,0.41393836699036907,0.2498612267447957,0.8330406414938338,0.9179973020396994,-0.41006597127988426,0.6295777276500073,1.1615063518305477,-0.7659863255533705,0.45795608427166806,0.8344520919475461,0.8088882519330949,1.7602363650295945,0.5066241256977174,0.03341333937451263,0.33643414466842625,-0.002164552733603703,0.22926280185945064,0.870809329792747,1.1260084690952332,0.019327707433123495,1.096746659283255
Germany,2016,0.41393836699036907,0.2498612267447957,0.8333469275405412,0.9204450377475412,-0.011018308412570958,0.7212986017513101,1.1827615830907703,-0.8280334151468329,0.19468684383078472,0.865702005216501,0.8940249750432663,1.743830483028759,0.5066241256977174,0.04691367851572905,0.33643414466842625,0.06582598814632126,0.16093487245094815,0.870809329792747,1.1260084690952332,0.019327707433123495,1.096746659283255
Germany,2017,0.41393836699036907,0.2498612267447957,0.8336634231221391,0.9229360196693018,-0.1290979067489992,0.7219561933350584,1.2240738340450743,-0.8269109163332268,0.26223030986799334,0.9259263526328827,0.948157182847568,1.7164873463606989,0.5495089396580861,0.06210156004959723,0.33643414466842625,0.08848950177296239,0.16093487245094815,0.5837490454169537,0.9451418795198462,0.019327707433123495,1.096746659283255
Germany,2018,0.41393836699036907,0.2498612267447957,0.8339901282386262,0.9254659231835908,-0.1290979067489992,0.6956525299851029,1.2647609311387833,-0.7659476186977291,0.4463603779856639,0.9764419891307553,1.0146911967742178,1.7000814643598636,0.5495089396580861,0.07897698397611835,0.33643414466842625,-0.047491579986886745,0.16093487245094815,0.870809329792747,0.9451418795198462,0.019327707433123495,1.096746659283255
Germany,2019,0.41393836699036907,0.2498612267447957,0.8343168333551148,0.925660531146228,-0.24856398996865187,0.8008671833849292,1.3112827975980437,-0.7318081720218499,0.4264791232501184,1.082175918977655,1.0517290231666347,1.6618010730245798,0.5932966578174588,0.09753995029529124,0.33643414466842625,-0.024828066360245628,0.09260694304244564,0.5837490454169537,0.9451418795198462,0.019327707433123495,1.096746659283255
Germany,2020,0.41393836699036907,0.2498612267447957,0.834663957541383,0.9258940607013935,-0.2886997863629624,0.7347923810498376,1.3676247892841469,-0.8974735141678382,0.31462421918128414,0.9800827557251968,0.9313979853849359,1.6016461723548483,0.5932966578174588,0.11610291661446412,0.33643414466842625,-0.16080914812009475,0.024279013633942546,0.5837490454169537,0.9451418795198462,0.03598655548795442,1.096746659283255
Denmark,2012,0.41393836699036907,0.2498612267447957,0.5979048434365939,0.9002447312257605,0.4853928839753381,0.47430720289521033,0.2628737253030963,0.1599203682490116,0.21592871559113458,0.7730141556663492,0.2749402207736345,-0.9904831837772101,0.4234194389662016,1.6872048841735594,0.33643414466842625,0.8817124787054185,1.0491979547614843,0.870809329792747,0.753539514806348,0.6856816296263516,1.096746659283255
Denmark,2013,0.41393836699036907,0.2498612267447957,0.6384264874159777,0.9155971371671696,0.2592855523503062,0.5397507173099045,0.3800379780095653,0.2762731763076192,0.17299820230109922,0.6719828826706039,0.34432329826893154,-0.9904831837772101,0.4234194389662016,1.6855173417809075,0.33643414466842625,0.7230678833189275,0.912542095944478,0.45772400026587107,0.7973631156291331,0.6856816296263516,0.8040508717114265
Denmark,2014,0.41393836699036907,0.2498612267447957,0.6789481313953616,0.9308500768165636,0.33521434646698,0.6449653707097348,0.4744101628818505,0.49914725109187186,0.1481415569524694,0.674713457616435,0.42124801462241324,-1.1928223951208519,0.4234194389662016,1.6821422569956028,0.33643414466842625,0.7457313969455693,0.912542095944478,0.5837490454169537,0.753539514806348,0.6856816296263516,1.096746659283255
Denmark,2015,0.41393836699036907,0.2498612267447957,0.7194697753747455,0.9459992255525512,0.41058069990898516,0.6455966586301323,0.5495067703857967,0.47979382327107917,0.0882744078611592,0.7312970384383752,0.5296800222056434,-1.280320432458643,0.4234194389662016,1.6787671722102993,0.33643414466842625,0.7910584241988524,1.1175258841699867,0.5837490454169537,0.9451418795198462,0.6856816296263516,0.9460919293391815
Denmark,2016,0.41393836699036907,0.2498612267447957,0.759991419354128,0.9610445833751318,0.7065844473240179,0.6853941012786191,0.6116835314374506,0.5154041304613386,0.12064490842138595,0.8100286160431689,0.5781141028726502,-1.2365714137897474,0.4646057311582281,1.6753920874249946,0.33643414466842625,0.7910584241988524,0.9808700253529805,0.45772400026587107,0.9451418795198462,0.6856816296263516,0.9460919293391815
Denmark,2017,0.41393836699036907,0.2498612267447957,0.8005130633335119,0.9759861502843058,0.5596589888384763,0.7508113120299624,0.6741207732643536,0.433229475934251,0.06713407468475317,0.8785963869051463,0.6042584509143563,-1.2311027864561352,0.4646057311582281,1.6703294602470382,0.33643414466842625,0.6777408560656444,0.912542095944478,0.7207460690371507,1.0611307190010484,0.6856816296263516,1.096746659283255
Denmark,2018,0.41393836699036907,0.2498612267447957,0.8352867391696883,0.9908282509014649,0.4853928839753381,0.7116977646285748,0.7413508613558154,0.399206149825297,0.06124483681620306,0.9288086261868163,0.721908017102034,-1.2311027864561352,0.5066241256977174,1.6669543754617346,0.33643414466842625,0.7910584241988524,1.0491979547614843,0.5837490454169537,1.0611307190010484,0.6856816296263516,0.9460919293391815
Denmark,2019,0.41393836699036907,0.2498612267447957,0.8352867391696883,0.9985174277363453,0.37296730700811775,0.8425584897946123,0.8127225937737181,0.43578412840659586,0.021035557575773474,1.0571456486408721,0.7408459102348084,-1.2420400411233592,0.5495089396580861,1.66357929067643,0.33643414466842625,0.9043759923320605,1.1858538135784893,0.45772400026587107,0.9451418795198462,0.6856816296263516,0.9460919293391815
Denmark,2020,0.41393836699036907,0.2498612267447957,0.8352867391696883,1.0022020051622835,0.29732077867198964,0.8823296287797484,0.8873242878046936,0.03207162406485218,0.002474304431451857,1.0386384184524624,0.6371064779411154,-1.2475086684569712,0.5932966578174588,1.6602042058911264,0.33643414466842625,0.9497030195853434,1.1175258841699867,0.5837490454169537,0.9451418795198462,0.65236393351669,1.096746659283255
Spain,2012,0.41393836699036907,0.2498612267447957,0.8025651798464511,0.6411782867412257,-1.170334056006224,1.0991770294367946,0.2245830513416663,-1.1839042459155755,0.005276769348209849,0.3308127130498333,-2.572615020102195,-1.0287635751124935,0.6380261191623774,0.009787745877383286,0.33643414466842625,-0.8407145569193428,-1.1372957863106041,-0.22053187124078144,0.019427196777401158,-0.6970027589245958,-0.01229552373586766
Spain,2013,0.41393836699036907,0.2498612267447957,0.7998494435656471,0.6395997999331652,-1.3920075562705163,1.2704664851717167,0.3272906210218818,-1.0226127784570866,0.5402226449802476,0.3415833142250551,-2.791322546989545,-1.0451694571133294,0.6837387238911143,0.08572715354672657,0.33643414466842625,-1.0220226659324767,-1.4106075039446146,-0.44058321145869556,-0.06251516619992777,-0.9968620239115484,-0.1097606422187963
Spain,2014,0.41393836699036907,0.2498612267447957,0.7971132882150604,0.6379996900181455,-1.170334056006224,1.3102639278201997,0.4327332388421994,-0.945895790575463,0.4246514287391896,0.3344534796442747,-2.5142930129322347,-1.0397008297797175,0.730478663681363,0.16504164600137575,0.33643414466842625,-0.9993591523058347,-1.4106075039446146,-0.13977198781075065,-0.0779544744014243,-0.9802031758567181,0.08914884615808667
Spain,2015,0.41393836699036907,0.2498612267447957,0.7973889456570975,0.6363693077533817,-1.1265730801910971,1.2056805623407707,0.5072828367181246,-0.8525348547679569,0.34457810144372514,0.35341580565698977,-2.114753745423084,-1.0342322024461057,0.7782931784320916,0.2460436808486755,0.33643414466842625,-1.0220226659324767,-1.3422795745361122,-0.2973506448817226,0.0023625838942569746,-1.0135208719663793,-0.01229552373586766
Spain,2016,0.41393836699036907,0.2498612267447957,0.7976748126340237,0.634738925488618,-1.1265730801910971,1.336567591170159,0.5660212515365078,-0.757354696745297,0.3417147133766037,0.3440104919546835,-1.708845982878134,-1.0397008297797175,0.7782931784320916,0.3287332580886282,0.33643414466842625,-0.931368611425909,-1.3422795745361122,-0.44058321145869556,-0.030725241790416965,-0.8969089355825647,-0.01229552373586766
Spain,2017,0.41393836699036907,0.2498612267447957,0.7979504700760608,0.6328663644259052,-1.214284064700896,1.3243626913757776,0.6247596663548912,-0.7210863730091308,0.4178686513319653,0.30608583992925337,-1.3047817320540724,-1.0397008297797175,0.8272328432182351,0.4114228353285797,0.33643414466842625,-0.6820699615328526,-1.068967856902101,-0.05464463267964906,0.1706624229344603,-0.8802500875277337,0.08914884615808667
Spain,2018,0.41393836699036907,0.2498612267447957,0.798236337052987,0.630933258663705,-1.4369277669505038,1.363502542440516,0.6793303887693098,-0.7915715571324592,0.44499976096086247,0.2526879298774472,-0.9747931340148454,-1.0397008297797175,0.8272328432182351,0.4941124125685324,0.33643414466842625,-0.6820699615328526,-1.068967856902101,-0.22053187124078144,0.11059500846135413,-0.7469793030890881,0.08914884615808667
Spain,2019,0.41393836699036907,0.2498612267447957,0.7985222040299147,0.6290001529015055,-1.5728907415646607,1.4687171958403427,0.7260866879262927,-0.789674921206021,0.5560017409245972,0.2563286964718886,-0.781894771219949,-1.0506380844469414,0.8272328432182351,0.5768019898084851,0.33643414466842625,-0.5914159070262849,-1.068967856902101,-0.13977198781075065,0.1706624229344603,-0.7969558472535803,0.19491127443684592
Spain,2020,0.41393836699036907,0.2498612267447957,0.7988080710068409,0.6270583978965216,-1.8036129000662693,1.0478585822410291,0.7724001697653553,-1.004420556305541,0.6017144114146018,0.029235880143613183,-1.0212161109863362,-1.0506380844469414,0.8272328432182351,0.656116482263133,0.33643414466842625,-0.7273969887861348,-1.2056237157191065,-0.2973506448817226,0.07288871345384543,-0.913567783637395,0.19491127443684592
Estonia,2012,0.41393836699036907,0.2498612267447957,0.42369954960433814,0.6487723219054833,-0.16876427742787803,-0.5053464349105921,0.3304163903248557,1.5491481240811793,-0.432110834833812,0.4203148918298488,-0.09761673882067842,0.3602677676249387,0.5066241256977174,0.19879249385441683,0.33643414466842625,-0.27412671625330276,-0.3173606334085711,-0.22053187124078144,-0.20508144155972594,-0.39714349393764387,-0.29392206371726776
Estonia,2013,0.41393836699036907,0.2498612267447957,0.4639761647463553,0.6467440744726602,-0.328994536821067,-0.29105048959849406,0.4178597865755484,1.4572580487880535,-0.5621005299944153,0.47431959631406045,0.1353361059099086,0.01574424560738664,0.6380261191623774,0.13635342532628997,0.33643414466842625,-0.7727240160394186,-0.6590002804510848,-0.2973506448817226,-0.2180503450047458,-0.930226631692226,-0.3811254664132141
Estonia,2014,0.41393836699036907,0.2498612267447957,0.5041506845394709,0.6448066440890685,-0.24856398996865187,-0.3193006240363476,0.5122580195253583,1.1611893099855617,-0.5798088590336373,0.49237173067816514,0.34968624145697386,0.01574424560738664,0.730478663681363,0.0739143567981619,0.33643414466842625,-0.6594064479062107,-0.5223444216340792,-0.22053187124078144,-0.17850400568113006,-0.8969089355825647,-0.2035469414137418
Estonia,2015,0.41393836699036907,0.2498612267447957,0.5215783605971207,0.6453083001705343,-0.08958558061605362,-0.17302595214723557,0.5976696657291182,1.3012307136968198,-0.675904974874908,0.6446771332122931,0.5072226976057161,-0.0280047730615089,0.8272328432182351,0.009787745877383286,0.33643414466842625,-0.22879968900002054,-0.18070477459156556,0.03534972026407804,0.1706624229344603,-0.913567783637395,-0.01229552373586766
Estonia,2016,0.41393836699036907,0.2498612267447957,0.5248249926922177,0.6459050979226231,-0.011018308412570958,-0.15953217284870813,0.6750845521327701,1.0635706200574813,-0.6407320093979261,0.7799922916390272,0.4284544695313451,-0.09909692839846403,0.9287085680058665,-0.05265132265074477,0.33643414466842625,0.11115301539960432,0.024279013633942546,0.13080152248002822,0.2818693065208921,-0.7969558472535803,0.19491127443684592
Estonia,2017,0.41393836699036907,0.2498612267447957,0.5281022533919865,0.6466575820448215,-0.05022610719055599,-0.04085004381370132,0.7483838422875068,1.1134637569794859,-0.6493018658825016,0.948074349415734,0.6086158422546406,-0.14284594706735956,1.0353904026200464,-0.11677793357152338,0.33643414466842625,0.2924611244127373,0.22926280185945064,0.23241565169614412,0.4392403619274544,-0.9468854797470563,0.4209799618360721
Estonia,2018,0.41393836699036907,0.2498612267447957,0.5314509808359879,0.6475960248868736,0.2592855523503062,-0.0010789048285652966,0.8025898916165775,1.6193236533593744,-0.6075085847325998,0.9998035747784219,0.6748146722320377,-0.18659496573625511,1.0908560840241972,-0.1809045444923032,0.33643414466842625,0.3151246380393784,0.22926280185945064,0.3410430332148802,0.5986817611752268,-0.913567783637395,0.4209799618360721
Estonia,2019,0.41393836699036907,0.2498612267447957,0.5348405464195486,0.6463721570329528,0.22110760439480406,0.10476703649166243,0.8601561429463456,1.5126475592111635,-0.46498902831373784,0.9501981299291574,0.8253122654464744,-0.18659496573625511,1.2064324715660155,-0.24334361302043006,0.33643414466842625,0.2018070699061704,0.22926280185945064,0.03534972026407804,0.468717762163033,-0.7469793030890881,0.3053757702967044
Estonia,2020,0.41393836699036907,0.2498612267447957,0.5371274822349641,0.6466835297731734,-0.08958558061605362,0.09129956085648584,0.9392381063115833,1.0324503081216456,-0.426607443584237,0.9938873290624546,0.41605266340899716,-0.22487535707153883,1.2667219041616204,-0.30409513915590514,0.33643414466842625,0.22447058353281232,0.22926280185945064,0.3410430332148802,0.49930777640056034,-0.7303204550342577,0.5422255677736938
Finland,2012,0.41393836699036907,0.2498612267447957,0.6981114283843514,0.5596245765319048,0.7429866728891183,0.6257110891375661,0.483370701550375,-0.02281469723491692,-0.15034126439897338,0.43851872480205595,0.29320774600790356,0.22902071161825205,1.0353904026200464,0.07897698397611835,0.33643414466842625,1.0403570740919095,1.1175258841699867,0.7207460690371507,1.1260084690952332,0.7356581737908434,1.096746659283255
Finland,2013,0.41393836699036907,0.2498612267447957,0.7386432818986258,0.5665569446231948,0.5596589888384763,0.717458266902216,0.6457544168398656,-0.15867576053688387,-0.1534483450675514,0.44807573711246473,0.20874139079623755,-0.0061302637270611296,1.147841560738753,0.06716418722755368,0.33643414466842625,1.0176935604652684,1.0491979547614843,0.7207460690371507,1.1260084690952332,0.5690696932425365,1.096746659283255
Finland,2014,0.41393836699036907,0.2498612267447957,0.7791853449477895,0.5734936373358762,0.41058069990898516,0.7713544731062769,0.8001413723292482,-0.2100397579732686,-0.1595609678207693,0.4640040909631438,0.12997316272186632,-0.18659496573625511,1.147841560738753,0.055351390478989015,0.33643414466842625,1.1083476149718345,1.1175258841699867,0.7207460690371507,1.1260084690952332,0.6357050854618593,1.096746659283255
Finland,2015,0.41393836699036907,0.2498612267447957,0.805862859616001,0.5804303300485577,0.18278585968580102,0.8502654631561515,0.9415824332888137,-0.24959816443896957,-0.17875176018551975,0.5262005202848508,0.010480084813299194,-0.32331064907655355,1.2064324715660155,0.038475966552469085,0.33643414466842625,1.0403570740919095,1.1175258841699867,0.7207460690371507,1.1260084690952332,0.768975869900505,1.096746659283255
Finland,2016,0.41393836699036907,0.2498612267447957,0.8059955835695742,0.5873670227612398,-0.1290979067489992,0.8367979875209711,1.065232657298954,-0.28679545271053447,-0.19077392852407368,0.5450111476894635,0.10399640665478659,-0.49283809641852366,1.2667219041616204,0.019913000233295005,0.33643414466842625,1.0403570740919095,1.1175258841699867,0.870809329792747,1.1260084690952332,0.7856347179553357,1.096746659283255
Finland,2017,0.41393836699036907,0.2498612267447957,0.806118097988257,0.5942993908525291,-0.4508452290450191,0.8900366021412838,1.1855487273859218,-0.41685048766626326,-0.19885639980573597,0.6683421160761625,0.13382777813827165,-0.6131478977579864,1.2667219041616204,-0.0003375084785296312,0.33643414466842625,0.9723665332119854,1.1175258841699867,0.7207460690371507,1.1260084690952332,0.7023404776811821,1.096746659283255
Finland,2018,0.41393836699036907,0.2498612267447957,0.8062610314767207,0.6012360835652106,-0.7831004242157149,0.9169715534116407,1.307922595597347,-0.47127232669833374,-0.15113326535370947,0.8594823622843288,0.34817791368533707,-0.6897086804285536,1.2667219041616204,-0.018900474797702512,0.33643414466842625,0.9950300468386265,1.0491979547614843,0.7207460690371507,1.1260084690952332,0.768975869900505,1.096746659283255
Finland,2019,0.41393836699036907,0.2498612267447957,0.8064345935698548,0.6081727762778927,-1.039611771382417,0.9824150678263349,1.4240709732803492,-0.4235467736922579,-0.18108714761615044,0.8908839741613861,0.4597941687864671,-0.8318929911024638,1.3288112847620301,-0.0374634411168754,0.33643414466842625,0.9043759923320605,0.9808700253529805,0.870809329792747,1.1260084690952332,0.669022781571521,1.096746659283255
Finland,2020,0.41393836699036907,0.2498612267447957,0.8066081556629889,0.6151094689905742,-0.9533874316769375,0.9689475921911583,1.5358953700942384,-0.533396830003079,-0.12790123734812645,0.9109081904308118,0.28147630778406096,-1.1162616124502847,1.3288112847620301,-0.05602640743604828,0.33643414466842625,1.0403570740919095,1.1858538135784893,0.870809329792747,1.1965345986548217,0.9022466543391504,1.096746659283255
France,2012,0.41393836699036907,0.2498612267447957,0.6865031872141429,0.581887727457644,1.4788068214820407,0.9785747329772407,0.23151183996325883,-0.7760114011645414,0.4215443480706116,-0.2025595930358143,-0.0674501833879403,0.934473637654192,0.4234194389662016,2.6102905729542516,0.33643414466842625,-0.3194537435065866,0.09260694304244564,0.7207460690371507,1.0611307190010484,0.29652650349443255,1.096746659283255
France,2013,0.41393836699036907,0.2498612267447957,0.6995816014085475,0.5851917382010906,1.4109771623132716,1.0446495353123324,0.3478165061114102,-0.7813142403874387,0.37142490303758807,-0.12671028898495412,-0.0795168055610356,0.9016618736525202,0.4234194389662016,2.6929801501942046,0.33643414466842625,-0.18347266174673668,0.16093487245094815,0.7207460690371507,1.1260084690952332,0.3194924279315478,1.096746659283255
France,2014,0.41393836699036907,0.2498612267447957,0.7127314823471834,0.5884741258375779,1.4449485167183076,1.1761678520621184,0.4671948454074851,-0.7829786351800264,0.16913973611135977,-0.1631179549293684,-0.13984991642651126,0.8688501096508487,0.4234194389662016,2.775669727434157,0.33643414466842625,-0.13814563449345285,0.16093487245094815,0.870809329792747,1.1260084690952332,0.31949648929795077,1.096746659283255
France,2015,0.41393836699036907,0.2498612267447957,0.7259834586347221,0.5917392149884969,1.3083771884197268,1.0716107902460403,0.5879797808898997,-0.7844494956944067,0.3131823712893276,-0.12913746671458246,-0.15342486637124322,0.8360383456491773,0.3830329313599745,2.8600468470667617,0.33643414466842625,-0.22879968900002054,0.09260694304244564,0.7207460690371507,1.0010633045279425,0.34215264481487495,1.096746659283255
France,2016,0.41393836699036907,0.2498612267447957,0.7393171112013825,0.5949826810324566,1.169947689868141,1.137685592581132,0.7007940046497301,-0.8033384412475008,0.36817566835149446,-0.11973215301227615,-0.10365004990722593,0.7922893269802818,0.3830329313599745,2.944423966699366,0.33643414466842625,-0.047491579986886745,0.16093487245094815,0.7207460690371507,1.0611307190010484,0.34221081074849513,1.096746659283255
France,2017,0.41393836699036907,0.2498612267447957,0.7527324400471649,0.5982088485908486,1.0648753840191845,1.1383168805015293,0.8013656319729128,-0.8012869778984967,0.4000181682752276,-0.09697736179701723,0.004949549650630374,0.7430716809777744,0.3830329313599745,3.0288010863319705,0.33643414466842625,0.02049896089303742,0.22926280185945064,0.870809329792747,1.1965345986548217,0.3423785514140505,1.096746659283255
France,2018,0.41393836699036907,0.2498612267447957,0.7662498642418486,0.6014177176636728,0.9942194667897946,1.164620543851489,0.8973788457292592,-0.7940875027491618,0.40960341059920985,-0.030836768664668217,0.0704780117295221,0.7047912896424907,0.3830329313599745,3.113178205964575,0.33643414466842625,-0.16080914812009475,0.16093487245094815,0.870809329792747,1.1965345986548217,0.3423873219186027,1.096746659283255
France,2019,0.41393836699036907,0.2498612267447957,0.7798387551807651,0.6046092882509287,0.958706651705792,1.2043916828366248,0.9939390691136256,-0.8264077272098866,0.40619171417880895,-0.06208668193362093,0.17153597242919424,0.6719795256408188,0.3830329313599745,3.1975553255971794,0.33643414466842625,0.11115301539960432,0.024279013633942546,0.7207460690371507,1.0010633045279425,0.3422251500708275,1.096746659283255
France,2020,0.41393836699036907,0.2498612267447957,0.7935297414685843,0.6077792357312254,0.8514183690623419,1.033102227101703,1.0817992346047147,-1.081602026454864,0.4476194564265273,-0.1491616829840103,0.2395783141274806,0.6172932523046996,0.3830329313599745,3.281932445229784,0.33643414466842625,0.22447058353281232,0.16093487245094815,0.7207460690371507,1.0010633045279425,0.3424019924185151,1.096746659283255
United Kingdom,2012,0.41393836699036907,0.2498612267447957,0.8359605684724437,0.9733221835068671,1.169947689868141,0.6988615769137957,0.09871874074192005,0.24495933009357615,1.087942074471995,0.5485002156758024,0.19918864824253715,-1.1326674944511206,0.1559158989195257,-0.9909248929653054,0.33643414466842625,-0.3194537435065866,-0.04404891577455995,0.23241565169614412,0.8436922491213801,-0.1306019250603525,0.6696915573727151
United Kingdom,2013,0.41393836699036907,0.2498612267447957,0.834725214750725,0.9742000816494317,0.8514183690623419,0.7251652402637552,0.1910852236447971,0.1850024107047594,0.9948311929985727,0.5739855818368924,0.29069386638850875,-1.1600106311191802,0.2289002221375685,-1.0010501473212183,0.33643414466842625,-0.22879968900002054,0.09260694304244564,0.5837490454169537,0.9451418795198462,-0.1306019250603525,0.9460919293391815
United Kingdom,2014,0.41393836699036907,0.2498612267447957,0.833489861029005,0.9748098532656961,0.7792591219736041,0.804076230313626,0.25782039826328834,0.27677636543096007,-0.09603842970760164,0.6287487793616119,0.5154347043624058,-1.176416513120016,0.2663758268337246,-1.012862944069783,0.33643414466842625,-0.3194537435065866,-0.04404891577455995,0.5837490454169537,0.8436922491213801,-0.1306019250603525,0.8040508717114265
United Kingdom,2015,0.41393836699036907,0.2498612267447957,0.8322442977723944,0.9754196248819604,0.7429866728891183,0.712329052548976,0.30624377438185796,0.2485590676682435,-0.058773769401445665,0.6672802258194497,0.6572175148962739,-1.2365714137897474,0.2663758268337246,-1.0263632832109995,0.33643414466842625,-0.36478077075986887,-0.11237684518306305,0.5837490454169537,0.8436922491213801,-0.1306019250603525,0.8040508717114265
United Kingdom,2016,0.41393836699036907,0.2498612267447957,0.8310089440506757,0.9760207472554413,0.7065844473240179,0.7649363792488874,0.3443260637230892,0.22990236324899918,-0.02589557592151696,0.7132449040742705,0.766152298403383,-1.2584459231241951,0.30453909554333386,-1.0415511647448688,0.33643414466842625,-0.3194537435065866,-0.11237684518306305,0.5837490454169537,0.8436922491213801,-0.1306019250603525,0.6696915573727151
United Kingdom,2017,0.41393836699036907,0.2498612267447957,0.8297735903289557,0.9766218696289221,0.5225936976019194,0.7912400425988468,0.3852736415920463,0.24360459014612035,0.05031928518420811,0.7645190336126533,0.8357029678733063,-1.2748518051250308,0.30453909554333386,-1.0584265886713888,0.33643414466842625,-0.2061361753733786,-0.11237684518306305,0.5837490454169537,0.8436922491213801,-0.39714349393764387,0.6696915573727151
United Kingdom,2018,0.41393836699036907,0.2498612267447957,0.8285382366072356,0.9772143427596187,0.29732077867198964,0.7912400425988468,0.43278533499724886,0.17942862349237093,0.1568332597377746,0.8229229977318142,0.8913435034492451,-1.2967263144594787,0.30453909554333386,-1.0736144702052581,0.33643414466842625,-0.4554348252664366,-0.24903270400006805,0.23241565169614412,0.8436922491213801,-0.39714349393764387,0.6696915573727151
United Kingdom,2019,0.41393836699036907,0.2498612267447957,0.8272926733506264,0.9778068158903154,0.11344087278658785,0.8209631821842983,0.4854545477523573,0.14517305624956728,0.2723029373948917,0.8189788339211701,0.9763126345847902,-1.3240694511275382,0.30453909554333386,-1.0888023517391263,0.33643414466842625,-0.25146320262666083,-0.18070477459156556,0.23241565169614412,0.8436922491213801,-0.39714349393764387,0.6696915573727151
United Kingdom,2020,0.41393836699036907,0.2498612267447957,0.8260573196289063,0.9783906397782278,-0.12513976190543596,0.548115282255192,0.523953606333985,-0.4552863953183588,0.3347897819518638,0.8467396792037859,0.8323511283807798,-1.335006705794762,0.30453909554333386,-1.1039902332729956,0.33643414466842625,-0.2061361753733786,-0.04404891577455995,0.23241565169614412,0.7119642903854582,-0.39714349393764387,0.6696915573727151
Georgia,2012,-2.0403911920964886,0.2498612267447957,-2.5626098248621965,-1.8605676176643184,1.2012589475182316,-1.4666927230248294,-0.7638112503361831,-0.6955011414300422,1.888695655143426,0.1873058297856061,-1.7118626384214073,-1.0342322024461057,-1.538642539403714,-0.633165905723063,-5.4773567224401045,-1.656601047478441,-1.2739516451276092,-3.83006489025664,-2.2049077826946686,-2.2962521721883427,-2.7753081199843015
Georgia,2013,-1.769568620059318,0.2498612267447957,-2.5376577215904375,-1.8987280768268515,1.4211804837688171,-1.3738407913994783,-0.7138249895661269,0.15256606567711017,2.0532693919941596,0.13148074200417373,-1.6721433404349693,-0.9904831837772101,-1.4244265616714862,-0.7681692971352296,-5.190898798316262,-1.5659469929718748,-1.1372957863106041,-3.4846841408235054,-2.141507097561677,-1.6632159461047762,-2.5351863773668315
Georgia,2014,-1.5495252802791173,0.2498612267447957,-2.51276687552802,-1.9382421424850633,2.037800347683995,-1.352797860719513,-0.6681366615876595,0.344668190226302,1.8807350301624934,0.22765765954066453,-1.3408140065987315,-0.9740773017763744,-1.338824364830402,-0.9014851461547445,-4.575152296847483,-1.3393118567054587,-0.9323119980850955,-3.1676329965555237,-2.1196321490574537,-1.2134270486243477,-2.3867815724068664
