Economy,Year,Access to clean fuels and technologies for cooking  (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)","Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population)
Montenegro,2019,-2.395223922582964,-1.2278158917236817,-1.6362218999749345,1.2722199206506448,-0.7694092311916924,-1.197781320150015,0.7453647186896007,-0.9600996470125697,-0.7702354161848255,-1.0157808859583544,-0.483073120512565,-0.542197541155098,0.8021835657289712,0.9482125523719788,0.3861537021392478,-1.0516080701313242,-1.3479027609862837,-1.2140336952724435,-0.8764139573618421
Montenegro,2020,-2.395223922582964,-1.2216344106880757,-1.6147870789771583,1.0149261672989645,-0.9504898543061263,-1.187465786416228,0.7821906311528797,-1.7304892735704858,-1.1868212248453973,-1.2909792788139363,-0.5875531225741003,-0.542197541155098,1.0042362944756527,0.9059146550473732,0.3861537021392478,-0.9830581201628756,-1.2612426033181856,-1.2140336952724435,-0.6837899527898351
Netherlands,2012,0.48858276145472124,1.126400269817988,1.0829307694402843,0.8577339822793592,0.5950759557103287,0.004428920246947176,1.3637489320227625,1.4272994099711607,1.7421957160313561,0.5389265340810828,0.2800334102114878,-0.5692757631930978,0.0420236707809289,1.1895989547092658,0.3861537021392478,0.9306287828961746,0.9363573247842838,1.1350891838610362,0.9756440742045029
Netherlands,2013,0.48858276145472124,1.125944102822111,1.0831951690583597,0.6448968083886208,0.6706854394680063,0.1125980803463714,1.3057403798890783,1.4716158833406556,1.4152040390273344,0.18981012380917997,0.14448651444666732,-0.6307711007848863,0.0420236707809289,1.2079085791840456,0.3861537021392478,0.799371823581898,0.9363573247842838,1.1350891838610362,0.9756440742045029
Netherlands,2014,0.48858276145472124,1.1255165016772373,1.0834681122732464,0.8048713308873374,0.8269496456461625,0.1213927220660954,1.2474511556203391,1.421412216821925,1.461333833787644,0.15062894836447024,0.11272126071298802,-0.735074803972879,0.10353619649401276,1.2273653803958975,0.3861537021392478,0.6694311234322211,0.9363573247842838,1.038918902228817,0.9756440742045029
Netherlands,2015,0.48858276145472124,1.1250604528905512,1.0837325401343139,0.537098079222502,0.7495563924794932,0.1626361954319081,1.1887186774522545,1.5105489139110018,2.0732804267707627,0.2739854579586336,0.09348639680178403,-0.7774538005366496,0.10353619649401276,1.2453758902941405,0.3861537021392478,0.7732795285231892,0.9363573247842838,1.038918902228817,0.9756440742045029
Netherlands,2016,0.48858276145472124,1.1246044651045015,1.0839969818931696,0.537098079222502,0.7694898174916948,0.3893895746262185,1.1205669491477253,1.5111209229565876,1.9154636735480097,0.48900053614691336,0.10208071078908384,-0.8345649351298545,0.10353619649401276,1.263243116662028,0.3861537021392478,0.7732795285231892,0.9363573247842838,1.038918902228817,0.8434586499182599
Netherlands,2017,0.48858276145472124,1.1241485383118903,1.0842614375501078,0.31876548232652563,0.8482281584244042,0.2520073089727748,1.003931170142651,1.5159823743458118,2.0899524691279057,0.8297437478610432,0.12688348795366988,-0.9288987775158535,0.1677271925392588,1.280967784484058,0.3861537021392478,0.6953156699433128,0.6357670797425969,1.038918902228817,0.8177568349090523
Netherlands,2018,0.48858276145472124,1.12372116233185,1.0845344386128009,0.1526419802561398,0.8686104961370653,0.4385400926164853,0.9157588737650247,1.5938988078179517,2.1592652068328757,1.1864283928975903,0.12284035148812786,-0.9953591712539526,0.1677271925392588,1.298550617188146,0.3861537021392478,0.799371823581898,0.9363573247842838,1.038918902228817,0.8434586499182599
Netherlands,2019,0.48858276145472124,1.1232653536935595,1.0847989225151298,0.04077138157890838,0.9899101982368079,0.2936944041426688,0.9190579026921408,1.682738469063348,2.0575989467639864,1.3739823867094827,0.14693349990882,-1.1083274750684624,0.1677271925392588,1.315992336644409,0.3861537021392478,0.5151904247932777,0.9363573247842838,1.038918902228817,0.7922908662841945
Netherlands,2020,0.48858276145472124,1.1228096060275827,1.0850378231475586,-0.1287053649572894,0.6911787440729958,-0.07729242363778815,0.8744420384036414,1.6857170346902914,1.8834986371990057,1.1911512090726037,-0.03673278785163199,-1.1930053760025956,0.1677271925392588,1.333293663163943,0.3861537021392478,1.359934850461884,1.3034072728278059,1.1350891838610362,0.5498119127056331
North Macedonia,2012,-2.376472470789952,-1.524399679702217,-2.0469229266703146,-0.3577696782163559,-1.1784543595014643,0.28448989704809713,-1.5674116122000492,-1.4028252622508206,-1.5549512916006787,-2.1983137737087772,-1.082800708677798,-0.20964626782391807,-1.5421636942429033,-0.6449975907900988,-2.704790395209643,-1.5885463838074874,-1.899572611515461,-1.5799214951852085,-1.078907011439779
North Macedonia,2013,-2.37170619550122,-1.5230942405495689,-2.047082944762949,-0.3577696782163559,-1.0710560624602325,0.28393389812087066,-0.6259612975125018,-1.255962212479605,-1.4910432816288604,-2.0855357745094345,-1.1826813400174565,-0.17822918696079995,-1.5963569714395005,-0.7333060456609449,-2.704790395209643,-1.1651314225864435,-1.8461129217462566,-1.5648037053016264,-0.809390018638229
North Macedonia,2014,-2.3659867702443407,-1.5216408198185483,-2.0472522190353124,-0.3577696782163559,-1.0597111947688893,0.28522432188016356,-0.8695152215835978,-1.1871265679816463,-1.592761606988344,-2.0397896394348747,-1.0725003374847852,-0.20964626782391807,-1.6362183052725507,-0.8232190828411943,-2.6989875390299547,-0.937173873400636,-1.8019125739135182,-1.512186831927487,-0.7263914415439037
North Macedonia,2015,-2.359881388325143,-1.5200566730282983,-2.04743085484384,-0.4155848285540167,-1.0705255152393933,0.285599957257917,-0.646555549209742,-1.2817578638731655,-1.5426618959662066,-1.9308161176660796,-1.022834323603675,-0.21595374539364984,-1.6550944473014206,-0.9194933107872233,-2.6933165659452594,-1.0287947294680078,-1.829883904733366,-1.4833159736500237,-0.782042672440777
North Macedonia,2016,-2.3482191941715342,-1.5183263972544914,-2.0476195492054923,-0.3577696782163559,-1.0710560624602325,0.2868382357398176,-0.8363313312581996,-1.3347737472811942,-1.5340269923210867,-1.7962135932380068,-0.8263926048285859,-0.22859296512414648,-1.6065977626591408,-1.0151684720140277,-2.642409691277995,-0.7753974812219407,-1.7622797810589323,-1.4281906418536154,-0.8229469198039465
North Macedonia,2017,-2.3390666263501982,-1.516457766660239,-2.0478183503002714,-0.7670468972108209,-0.9453681574685265,0.2919594247717047,-1.030748740299151,-1.2815934492390908,-1.580004219164151,-1.6949985444294984,-0.7582642452031718,-0.2858749581803467,-1.4824445481204913,-1.1125913043302267,-2.39222746007644,-0.705492049122684,-1.7558630483244422,-1.3856147843962474,-0.782042672440777
North Macedonia,2018,-2.332731685355031,-1.5199212961749475,-2.048279429697523,-0.826380921880519,-0.777911190773379,-0.7075273930475794,-0.9476579688455561,-1.3046253927331628,-1.5069540677283249,-1.5720231581286805,-0.7044123497447886,-0.32443836573881185,-1.277739850222507,-1.2117819185643632,-0.9992782107612981,-0.42231852931014646,-1.6479349005412434,-1.3442803819993643,-0.7404258571702044
North Macedonia,2019,-2.3173987100360103,-1.5177778749379223,-2.0483193111593674,-1.3087491152080648,-0.7894359778575908,-0.5239342140979343,-1.3991429226453482,-1.141700578599929,-0.9264794024920686,-1.2476658762737833,-0.48467019435057324,-0.29228111181516747,-1.016998758608456,-1.312760522813754,-2.161695810028829,-0.5410086661106728,-1.6019486689306202,-1.2931299457857808,-0.7682506474720376
North Macedonia,2020,-2.2960826855060033,-1.5154969881128655,-2.0482818125779962,-1.4931325626743035,-1.2827615768694025,-0.7669324159997342,-1.452324985948182,-1.2495598119860625,-1.0564580471679024,-1.1663130952949545,-0.10904588557394387,-0.2730877303843757,-0.7118377915681915,-1.4155474222745967,-2.161695810028829,-0.5410086661106728,-1.6019486689306202,-1.2931299457857808,-0.9286995285370964
Norway,2012,0.48858276145472124,0.964927076393257,-0.3595133891203145,1.5235709935845076,0.7268529390405117,1.780772859537985,-0.05400471687346164,1.0687707911039594,1.3300890134047307,1.4865538308282427,1.822873565681437,-0.4353901938040494,1.0042362944756527,-0.005736872367123738,0.3861537021392478,1.442078070923774,0.9363573247842838,1.038918902228817,1.5099208495414889
Norway,2013,0.48858276145472124,0.9573316281344886,-0.3564316753427285,1.17001054239494,0.8443373754241863,1.745337572453833,-0.0510635251552624,1.0747580919486683,1.356302255480339,1.3540159572065291,1.827919265926275,-0.5085641653543259,1.113732372597429,-0.06236812829621462,0.3861537021392478,1.2512390127499775,0.6357670797425969,1.038918902228817,1.5099208495414889
Norway,2014,0.48858276145472124,0.9497810772666917,-0.3533115305195266,1.0149261672989645,0.9849144206010274,1.6973184616231671,-0.08290748165576761,1.0263722237497832,1.269683886188238,1.3278768948041433,1.7172703578501316,-0.5219891606962145,1.2295052890840548,-0.11781199292809402,0.3861537021392478,1.1434699735204081,0.9363573247842838,1.038918902228817,1.2009383021109852
Norway,2015,0.48858276145472124,0.9422212610292279,-0.3501586645271724,0.8577339822793592,1.069535409798334,1.3905444324969796,-0.10768762550433453,1.0766561441909348,1.3288334349271336,1.0128026632808254,1.7774658046799379,-0.5760694203139317,1.3520946413387127,-0.1740144427299013,0.3861537021392478,0.9570413262797602,0.6357670797425969,1.038918902228817,1.1143470109061882
Norway,2016,0.48858276145472124,0.9346792372189474,-0.3469671369645245,0.8048713308873374,1.1124005654014502,1.448539500165973,-0.13879597391405796,1.0532834239505577,1.2681562484285511,0.8809434783943529,1.8090714065419833,-0.6307711007848863,1.4821027292709184,-0.2309820268656583,0.3861537021392478,0.6953156699433128,0.3854498849599905,0.7975524828333173,1.086057893471084
Norway,2017,0.48858276145472124,0.9271549689105666,-0.3437426686877164,0.31876548232652563,1.198311555993496,1.472786666769935,-0.1292347674546679,0.960115572422193,1.4361742819453664,1.0604949018294465,1.8850450556249156,-0.6861121512697462,1.6202038458980548,-0.2866458381186785,0.3861537021392478,1.0899263886222157,0.3854498849599905,0.871308657778041,0.9220183168140307
Norway,2018,0.48858276145472124,0.9196751968672431,-0.34047930325360504,-0.01549865694967414,1.262376129101537,1.4693714457340785,-0.1496969938413273,1.0339811018541694,1.5506436439729419,1.1986546621935565,1.9233569464638558,-0.735074803972879,1.6202038458980548,-0.340931744254069,0.3861537021392478,0.9306287828961746,0.3854498849599905,0.9514208788167622,0.9756440742045029
Norway,2019,0.48858276145472124,0.9121862659680133,-0.3371769139723312,-0.18564091079702916,1.3498670898930352,1.4050700404586816,-0.16948923686774778,1.0988359028120205,1.5936641952285464,1.2455683467386565,1.9584607975521324,-0.7774538005366496,1.7671552590307622,-0.3958938347216862,0.3861537021392478,0.9042703524633411,0.6357670797425969,0.9514208788167622,0.9756440742045029
Norway,2020,0.48858276145472124,0.9047149803235763,-0.33383537269165403,-0.47361853027759226,1.4619865838160775,1.1694546967317525,-0.21082618388900315,1.1072929991645766,1.356302255480339,0.9677491393496922,2.0146118368009582,-0.8273875570108515,1.7671552590307622,-0.4536912468664535,0.3861537021392478,0.7212517336944767,0.3854498849599905,0.9514208788167622,1.0028455054703342
Poland,2012,0.48858276145472124,-0.47514786871332165,0.8304450778666328,-1.3699998470652595,-0.753529196360294,-0.023987047944138248,0.16232933191822857,-0.8398733105282602,-0.2465899353235787,-0.3401814720716158,-0.6801648535398479,1.022693218283469,-0.5351080452052309,-0.48395158485069556,0.3861537021392478,-0.42231852931014646,0.1740293734929589,-0.4650374562242952,-0.050054133794451026
Poland,2013,0.48858276145472124,-0.49406477525026943,0.8894174977945553,-1.6171038644083136,-0.689026530019675,0.1247626237508473,0.037918891238359904,-0.7590702303088512,-0.3307655791379951,-0.38241432150556376,-0.6206305083853898,1.0127291524707198,-0.45570739405039373,-0.6114561844585598,0.3861537021392478,-0.4461380509430546,-0.16285956807288926,-0.43824951075389573,0.00599906175353914
Poland,2014,0.48858276145472124,-0.5137901985777145,0.9495177658479264,-1.4314611512779156,-0.5295746174599935,0.12636791639194483,-0.06795272155772826,-0.6192650165983877,-0.2750556187822572,-0.1576811020914746,-0.5688385099174144,1.022693218283469,-0.3705379393348669,-0.744743302038105,0.3861537021392478,-0.3745559113460094,-0.16285956807288926,-0.41023416941955393,-0.1049088953970821
Poland,2015,0.48858276145472124,-0.534259984038675,1.0101756794689776,-1.4314611512779156,-0.570444825190591,0.11330571417920517,-0.20004395438742814,-0.5673932008820304,0.03186836956029293,0.13848443707590002,-0.5555147032449355,1.0276685061051833,-0.3255955622166425,-0.8793556817390051,0.3861537021392478,-0.13322016396163033,-0.006713781585690784,-0.2836483864641806,-0.050054133794451026
Poland,2016,0.48858276145472124,-0.5550901631870696,1.0670156964832853,-1.0056705822969942,-0.4610563301753894,0.007114126994896092,-0.3341993175726798,-0.45775900834738403,0.08462289704663191,0.4538989933248376,-0.49748186457115284,1.0276685061051833,-0.2789665572570486,-1.0199979396647778,0.3861537021392478,0.01365821904339672,0.1740293734929589,-0.031565499114610686,0.4140696529228995
Poland,2017,0.48858276145472124,-0.5762447903628637,1.1010700071021544,-0.47361853027759226,-0.48809656861993395,-0.08682998790743379,-0.4708406805640846,-0.34497550366526764,0.2640434536452364,0.8201273221883626,-0.4628242908774698,1.022693218283469,-0.18026547134552748,-1.1594851892038924,0.3861537021392478,0.38802403408607483,0.1740293734929589,0.13929193297477838,0.45856092055485803
Poland,2018,0.48858276145472124,-0.5977020562072819,1.113831189274309,-0.5903394701340104,-0.5295746174599935,-0.05905028338601572,-1.1984350550592897,-0.2604203473230024,0.3863883422868294,1.1852496398637955,-0.446380740414662,0.9777122134203605,-0.1279835845101109,-1.3000397234858398,0.3861537021392478,0.2620667291498782,0.3854498849599905,0.24207092971581914,0.32724793374073025
Poland,2019,0.48858276145472124,-0.6194666950991023,1.1134021527648303,-0.7079283073051671,-0.4460584038342167,-0.033983147503533394,-1.090964212303225,-0.19129533240082303,0.4704959712824321,1.4235452185692257,-0.41505024451113776,0.799184058003468,-0.07359405978496046,-1.4441335464146545,0.3861537021392478,0.6178154811007227,0.9363573247842838,0.6067725944579792,0.45856092055485803
Poland,2020,0.48858276145472124,-0.6884441538170321,1.1134536352324873,-1.0056705822969942,-0.8391210859890545,-0.5291775327472039,-4.6579162241582726,-0.13480481036583375,0.35328980579847574,1.4745128441102688,-0.4791152849595655,0.8095450891622352,-0.07359405978496046,-1.5891535020025105,0.3861537021392478,0.6953156699433128,0.6357670797425969,0.49943464740177934,1.2303939821244771
Portugal,2012,0.48858276145472124,-0.1415271341770802,-0.5093890699204685,-1.6794028423355356,0.32970464385537496,-0.49737282501251323,1.5959470271334388,0.21574223488113337,-0.30436825053533206,-1.0591065913496402,-0.6458449495808202,-0.8273875570108515,0.37818606900157575,0.015534410998666573,0.3861537021392478,-1.1198301294822228,-0.5245876689804133,-0.6248176578647266,-0.2964819799439772
Portugal,2013,0.48858276145472124,-0.1272290573142063,-0.3624116685470565,-2.1213027652687853,0.4540364177680565,-0.2969689391650253,1.7601683312264038,0.15748809128985622,-0.3286772488501643,-1.1273834801593376,-0.6296954280381145,-0.8345649351298545,0.4549885920811776,0.01746247360600759,0.3861537021392478,-1.1651314225864435,-0.6189715378621087,-0.6633584610381927,-0.4271645874895388
Portugal,2014,0.48858276145472124,-0.11322191900187577,-0.20342533544819405,-1.9306771184520353,0.6014879748570474,-0.598946410942997,1.4964898350596707,0.18633128136870797,-0.04422536910370268,-0.8759326529265066,-0.3810090864342984,-0.885120413030355,0.4549885920811776,0.021315757740877052,0.3861537021392478,-1.0287947294680078,-0.4186562278216108,-0.5616097531148241,-0.4271645874895388
Portugal,2015,0.48858276145472124,-0.09947728585117746,-0.03175240062535709,-1.4931325626743035,0.6023886906869265,-0.4861277512599036,1.2190948258979546,0.2126964653289808,0.13461094336458174,-0.694497758423164,-0.21557243939819895,-0.8489531007091264,0.4549885920811776,0.021315757740877052,0.3861537021392478,-1.0059447992025932,-0.29899796708165455,-0.3656824651847482,-0.34629460735928397
Portugal,2016,0.48858276145472124,-0.08602000901697962,0.15333204135173295,-1.1262650609019766,0.6023886906869265,-0.27809345841112176,1.0032895295078386,0.26198126233249214,0.2704823895509404,-0.5014864343966782,-0.12935109050064295,-0.8345649351298545,0.4549885920811776,0.021315757740877052,0.3861537021392478,-0.937173873400636,0.1740293734929589,-0.3656824651847482,-0.2284875328072309
Portugal,2017,0.48858276145472124,-0.07285705676309115,0.3525357404813183,-1.0658613444267782,0.7165091264061005,-0.08205762657295869,0.8503483903426996,0.4047428790421539,0.5215206605478897,-0.13903992860455344,-0.02179532455923691,-0.8345649351298545,0.4549885920811776,0.021315757740877052,0.3861537021392478,-0.6117390160435243,0.1740293734929589,-0.10382359665067376,-0.050054133794451026
Portugal,2018,0.48858276145472124,-0.05999526793506484,0.5507179720994823,-0.826380921880519,0.6781297131458436,-0.1854925868670043,0.8818551209587485,0.47552233535489186,0.7429811084331996,0.2456984598402592,0.02470490973701732,-0.7987884220095518,0.5355076506801284,0.023240979858561682,0.3861537021392478,-0.5410086661106728,0.1740293734929589,-0.031565499114610686,-0.031505154045620286
Portugal,2019,0.48858276145472124,-0.04742288374462692,0.5918346809014942,-0.7079283073051671,0.8144360260099005,-0.14381002161437603,0.9779120055656503,0.5364657994419647,0.8299044261495595,0.37209234927275825,-0.004273698635635455,-0.7491585112127601,0.5355076506801284,0.023240979858561682,0.3861537021392478,-0.3745559113460094,0.6357670797425969,0.20625596858181408,0.16169785560694988
Portugal,2020,0.48858276145472124,-0.03514614480133983,0.628392081664742,-0.826380921880519,0.6800023580747191,-0.6031622941087875,1.1337583163134142,0.33280690675214347,0.5643568782374332,0.2906632332024424,0.02199384614474983,-0.735074803972879,0.6200118159010033,0.019389589088379153,0.3861537021392478,-0.8218087901734639,-0.16285956807288926,-0.08055605929634624,-0.24565920468643
Romania,2012,0.48858276145472124,-1.4480226564692935,-1.0390104164472571,-0.242797177103414,-1.2793285342065692,-1.4109143084076647,-0.7916603247793333,-2.3665753583523768,-0.7034535799011601,0.29231626565939467,-1.5130567581859193,1.0425675091954365,-1.6457404459491558,-0.04274934561084983,0.3861537021392478,-1.2328163055033663,-1.8801213983786242,-1.5695281968655794,-0.9286995285370964
Romania,2013,0.48858276145472124,-1.448590090147475,-0.9438078745287671,-0.5903394701340104,-1.144266731624003,-1.0986855362101386,-1.3537970148731797,-2.314525599900034,-0.7225263977522643,0.22239920402156757,-1.4840485830695167,1.0821029458324385,-1.5752940267408926,-0.2473999335914816,0.3861537021392478,-1.3225706098648418,-1.8888343044640028,-1.5636121701916605,-1.1855077430908498
Romania,2014,0.48858276145472124,-1.4491569175449026,-0.8398275791135176,-0.01549865694967414,-1.1768946185784446,-0.9366642757475235,-1.9505265075915508,-2.143242743145732,-0.7292629025881294,0.29042721462756976,-1.4429230847410568,1.0968562705275136,-1.5070468513159432,-0.46447559962727114,0.3861537021392478,-1.1198301294822228,-1.8943222761682863,-1.5163204574898757,-1.2199697317134668
Romania,2015,0.48858276145472124,-1.4493565123672238,-0.7260350195380647,0.31876548232652563,-1.1763885173034376,-1.0256317219608675,-2.5866873628081697,-1.9510418683716326,-0.8588009701948204,0.28806879870274493,-1.2458497230391543,1.1360078958235247,-1.4163363726427753,-0.692350019901739,0.3861537021392478,-1.0971256137467673,-1.8536091378099504,-1.490757125994722,-1.2085400056619604
Romania,2016,0.48858276145472124,-1.4491569175449026,-0.6015853269983042,0.6984520965671863,-1.1127155879777777,-0.8022023392954704,-2.9967115075399735,-1.8889469832850783,-0.7747550065771278,0.5172775069520679,-1.067696139282007,1.1603385193103857,-1.3110087824327457,-0.9337339588180397,0.3861537021392478,-0.7521343052780695,-1.7279183216140865,-1.3716461620763365,-1.0050107434879951
Romania,2017,0.48858276145472124,-1.4486062936269464,-0.4656427342479548,1.17001054239494,-1.1127155879777777,-0.5313374663476573,-3.087780702238043,-1.6011091958374029,-0.48468396323051915,0.8010505495488809,-1.0429108903076223,1.1797268930623739,-1.2063116658747053,-1.1843271173310648,0.3861537021392478,-1.1198301294822228,-1.704221528611444,-1.2229501758159074,-0.9924636125794615
Romania,2018,0.48858276145472124,-1.4476548518822108,-0.31723811139264807,1.0668560704924153,-1.0802108151866867,-0.34086685912833575,-1.9691054045916307,-1.5125209798789485,-0.3942579691793164,1.052092170254503,-0.9506048571427141,1.213495574666649,-1.0850649162318986,-1.4415290820133781,0.3861537021392478,-1.0743849792438218,-1.5757232397211274,-1.1014191706239291,-1.0299044620378335
Romania,2019,0.48858276145472124,-1.4463384091195874,-0.15539959266491316,1.1185510927477536,-1.0247771352692518,-0.2318841610467837,-1.654973235630403,-1.3651353857809079,-0.41445035334876956,1.1552585940116784,-0.8606560058409094,1.2518408429520704,-0.9684521861352778,-1.7104230269198155,0.3861537021392478,-0.8449572639694307,-1.48005389537861,-0.9970861184878401,-0.9798487884611077
Romania,2020,0.48858276145472124,-1.4446488230480514,0.004255500754174438,1.2722199206506448,-1.3109316887214821,-0.8603623993318186,-1.8335548611841166,-1.248082641686989,-0.42833375360543696,0.7672248688136144,-0.8170774278868658,1.2804290785262336,-0.917122692174785,-1.9884991429764196,0.3861537021392478,-0.7986222525160157,-1.3208755106047834,-0.9402704657431163,-0.8631597802617863
Serbia,2012,-2.3804343572582063,-1.7214208777887277,-1.9455373384593089,-0.6490256606795888,-1.1922744937336895,-1.255533180758671,0.14003311003845767,-1.6629184479303303,-1.2425208197940487,-1.7750408007664382,-1.340644269784041,0.29370207300278833,-1.0402964818613385,0.6053746545610146,0.3861537021392478,-1.9786813500495424,-1.8341058942997237,-1.4648001839548028,-1.1149909577041477
Serbia,2013,-2.3760343158248043,-1.7211468806662495,-1.9482994083415894,-0.7670468972108209,-1.1180050291987171,-1.255533180758671,0.2058744723093132,-1.482585780323653,-1.050326048807151,-1.6437141301884064,-1.463273541217666,0.3221515480781795,-0.9684521861352778,0.5610527530267303,0.3861537021392478,-1.8713381159517266,-1.8607329124471261,-1.5204057499101056,-1.1739041811354183
Serbia,2014,-2.371179803390509,-1.7208649953729722,-1.9510798006483416,-0.5903394701340104,-1.0850272006954775,-1.255533180758671,0.2534185268813443,-1.3919072908065184,-1.1769759517180474,-1.4104024015888386,-1.4213894073096314,0.3278227419830508,-0.917122692174785,0.5144276287203258,0.3861537021392478,-2.08525761068203,-1.8943222761682863,-1.519049294771235,-1.363550328091113
Serbia,2015,-2.3627164295111673,-1.7205852795555847,-1.953877069792598,-0.5903394701340104,-1.0957232459333615,-1.255533180758671,0.2958909601930698,-1.3590261363489498,-1.1115220704762947,-1.2707722934398207,-1.3255990992733953,0.35608612804229944,-0.8343796469879161,0.4654205322680925,0.3861537021392478,-2.1064821227948998,-1.8801213983786242,-1.5037704957673383,-1.2762742470946318
Serbia,2016,-2.3544090849772505,-1.720297643509198,-1.9566886540328832,-0.5903394701340104,-1.0065568328898438,-1.255533180758671,0.14003311003845767,-1.040454135707218,-0.857860946878945,-1.0297736686062493,-1.4043404828963635,0.35608612804229944,-0.7749842644292168,0.41567720316150275,0.3861537021392478,-1.7414925131527292,-1.870777230383312,-1.4616196486884514,-1.253919307390898
Serbia,2017,-2.341225558418766,-1.7199413774193544,-1.959527090116447,-0.4155848285540167,-1.0401264588311974,-0.9369345862153344,0.08718197505423834,-0.8673656546374278,-0.7991473929509632,-0.8253835059858616,-1.352092647812424,0.35608612804229944,-0.7118377915681915,0.3634364101370872,0.3861537021392478,-1.1424986812036455,-1.811774321171594,-1.4139228457285085,-1.090997636907406
Serbia,2018,-2.327085966139996,-1.7195085585764642,-1.9623899788394958,-0.4155848285540167,-0.9601220622845631,-1.1903066831849942,0.08492472787575493,-0.6932666314431558,-0.7251485861132179,-0.7318837091098342,-1.1945540158559806,0.3729706874353464,-0.6787482802420366,0.31217366603669444,0.3861537021392478,-0.8911406929616704,-1.6371639632502453,-1.2980605767816213,-0.9286995285370964
Serbia,2019,-2.303141031025825,-1.7190063691265274,-1.9655517667083195,-0.242797177103414,-0.9493500415523177,-1.3081924990350513,-0.051042669274369554,-0.6529684461454962,-0.5543788232555734,-0.3985747303988207,-1.1530350690177609,0.3953986277481044,-0.6445839857004053,0.25834603886850394,0.3861537021392478,-0.7753974812219407,-1.3971771208833161,-1.1314908602831037,-0.8498310438984247
Serbia,2020,-2.2845776489375145,-1.7184267173634382,-1.9688665135242556,-0.47361853027759226,-1.266065018018061,-1.3081924990350513,-0.46525883087263076,-0.7269391067336666,-0.6226020372803248,-0.16493601186416038,-1.0981130426492087,0.4009905760655768,-0.572820738438545,0.20369996777716348,0.3861537021392478,-0.8911406929616704,-1.1928458300596387,-1.03001119408473,-0.7122745584032053
Slovak Republic,2012,0.48858276145472124,0.8266467423553745,-0.011997027487278043,-1.3087491152080648,-0.9087177431938634,-0.8668736434661566,-0.15845739051562824,-0.3854276467321316,-0.37314882276073164,-0.8840918634860013,0.19572977435474315,0.7050283837546392,-0.917122692174785,-0.17805810381501416,-2.70874688805943,1.3326728213573578,-0.006713781585690784,-0.4517909551298343,0.9487031296942106
Slovak Republic,2013,0.48858276145472124,0.8417073485718181,-0.02041223053673449,-1.3087491152080648,-0.8361530989422361,-0.7663509678037035,-0.25191459151231105,-0.3168022552366811,-0.3561156810053491,-0.9144809279277485,0.18061471876892496,0.6466653692165458,-0.8627710388940873,-0.276283317642996,-2.70874688805943,0.799371823581898,0.1740293734929589,-0.4517909551298343,1.0028455054703342
Slovak Republic,2014,0.48858276145472124,0.8568679169705182,-0.02885125882438994,-1.1262650609019766,-0.7369220798162168,-0.6818691705407832,-0.2906258237196149,-0.17871069970617298,-0.3286772488501643,-0.5695112012574222,0.24915534769494513,0.6359850925545287,-0.8343796469879161,-0.38102952925188033,-2.70874688805943,1.3326728213573578,-0.5245876689804133,-0.4780001176148962,1.086057893471084
Slovak Republic,2015,0.48858276145472124,0.8720763977705679,-0.024471932946550024,-0.9456932625018911,-0.7990837763155001,-0.5333546642090559,-0.33358406106165006,-0.14333014846538997,-0.31400364852112544,-0.5632318215548487,0.24464248866788119,0.6199244491114486,-0.8051301884530245,-0.4882908002627106,-2.70874688805943,1.2242107021406468,-0.4186562278216108,-0.4517909551298343,0.9756440742045029
Slovak Republic,2016,0.48858276145472124,0.8873592302289685,-0.019852324163543118,-0.47361853027759226,-0.646007400863791,-0.9848922841668416,-0.48383500600026175,0.004953103490734255,-0.11204910707524719,-0.2817284794974705,0.20118646996901773,0.6359850925545287,-0.7749842644292168,-0.5981050943025868,-2.70874688805943,1.580195297543147,-0.9686444319457582,-0.42440138736225347,1.0580477860975936
Slovak Republic,2017,0.48858276145472124,0.9027167345947513,-0.014978392362454684,-0.242797177103414,-0.646007400863791,-0.5779458371314397,-0.34352618298711063,0.03939426810988343,-0.051676525368983185,7.410817184978958e-05,0.2277194831597484,0.6573243142669312,-0.7439011838898654,-0.71278541993101,-2.707691823299487,2.1487079549988586,-0.16285956807288926,-0.10382359665067376,1.1143470109061882
Slovak Republic,2018,0.48858276145472124,0.9181492323102892,-0.01033228590227324,-0.1287053649572894,-0.619751473268524,-0.5739072965507143,-0.6156487435524368,0.07852970322635273,0.29939326294445406,0.35241269866976216,0.294007219100436,0.5930485410353439,-0.7439011838898654,-0.8255458072613814,-2.668390660991599,1.6358748931086802,-0.006713781585690784,-0.2659080586230529,1.2009383021109852
